s3->rx1:646 s3->rx2:646 s1->tx1:13580 s1->tx2:13868 s1->tx3:13580
s3->rx1:1904 s3->rx2:236264 s1->tx1:3969 s1->tx2:261010 s1->tx3:3969
s3->rx1:0 s3->rx2:2632392 s1->tx1:1144 s1->tx2:2633605 s1->tx3:1144
s3->rx1:70 s3->rx2:2632462 s1->tx1:1708 s1->tx2:2636852 s1->tx3:1708
s3->rx1:0 s3->rx2:2635416 s1->tx1:60 s1->tx2:2634024 s1->tx3:120
s3->rx1:0 s3->rx2:2635416 s1->tx1:323 s1->tx2:2634370 s1->tx3:263
s3->rx1:336 s3->rx2:2631216 s1->tx1:1208 s1->tx2:2631885 s1->tx3:1208
s3->rx1:0 s3->rx2:2633904 s1->tx1:60 s1->tx2:2633964 s1->tx3:60
s3->rx1:0 s3->rx2:2632392 s1->tx1:60 s1->tx2:2633964 s1->tx3:60
s3->rx1:0 s3->rx2:2632392 s1->tx1:60 s1->tx2:2630940 s1->tx3:60
s3->rx1:0 s3->rx2:2630880 s1->tx1:340 s1->tx2:2632802 s1->tx3:340
s3->rx1:0 s3->rx2:2635416 s1->tx1:340 s1->tx2:2634304 s1->tx3:540
s3->rx1:70 s3->rx2:2632462 s1->tx1:470 s1->tx2:2634244 s1->tx3:270
s3->rx1:0 s3->rx2:2632392 s1->tx1:466 s1->tx2:2631549 s1->tx3:669
s3->rx1:0 s3->rx2:2632392 s1->tx1:669 s1->tx2:2635882 s1->tx3:466
s3->rx1:0 s3->rx2:2635416 s1->tx1:60 s1->tx2:2632452 s1->tx3:60
s3->rx1:0 s3->rx2:2630880 s1->tx1:60 s1->tx2:2632452 s1->tx3:60
s3->rx1:0 s3->rx2:2636928 s1->tx1:60 s1->tx2:2633964 s1->tx3:60
s3->rx1:0 s3->rx2:2632392 s1->tx1:60 s1->tx2:2635476 s1->tx3:120
s3->rx1:0 s3->rx2:2633904 s1->tx1:120 s1->tx2:2631000 s1->tx3:60
s3->rx1:0 s3->rx2:2629368 s1->tx1:60 s1->tx2:2630940 s1->tx3:60
s3->rx1:0 s3->rx2:2633904 s1->tx1:60 s1->tx2:2635476 s1->tx3:60
s3->rx1:0 s3->rx2:2633904 s1->tx1:60 s1->tx2:2632452 s1->tx3:60
s3->rx1:0 s3->rx2:2632392 s1->tx1:60 s1->tx2:2632452 s1->tx3:60
s3->rx1:0 s3->rx2:2632392 s1->tx1:130 s1->tx2:2632592 s1->tx3:130
s3->rx1:0 s3->rx2:2633904 s1->tx1:270 s1->tx2:2634174 s1->tx3:270
s3->rx1:0 s3->rx2:2632392 s1->tx1:190 s1->tx2:2638630 s1->tx3:190
s3->rx1:0 s3->rx2:2635416 s1->tx1:200 s1->tx2:2629568 s1->tx3:270
s3->rx1:0 s3->rx2:2630880 s1->tx1:60 s1->tx2:2630940 s1->tx3:60
s3->rx1:336 s3->rx2:2635486 s1->tx1:1621 s1->tx2:1646607 s1->tx3:1551
s3->rx1:0 s3->rx2:2632392 s1->tx1:130 s1->tx2:639706 s1->tx3:130
s3->rx1:70 s3->rx2:2632392 s1->tx1:130 s1->tx2:639706 s1->tx3:130
s3->rx1:293328 s3->rx2:2632392 s1->tx1:293388 s1->tx2:639636 s1->tx3:60
s3->rx1:252588 s3->rx2:2633904 s1->tx1:259438 s1->tx2:639696 s1->tx3:120
s3->rx1:33950 s3->rx2:2635416 s1->tx1:27280 s1->tx2:641148 s1->tx3:60
s3->rx1:32592 s3->rx2:2636928 s1->tx1:32652 s1->tx2:641148 s1->tx3:60
s3->rx1:293328 s3->rx2:2636928 s1->tx1:293388 s1->tx2:641148 s1->tx3:60
s3->rx1:2800238 s3->rx2:2635416 s1->tx1:2701122 s1->tx2:639636 s1->tx3:60
s3->rx1:2638636 s3->rx2:2632392 s1->tx1:2622358 s1->tx2:639636 s1->tx3:60
s3->rx1:3043320 s3->rx2:2635416 s1->tx1:2866798 s1->tx2:639636 s1->tx3:60
s3->rx1:1256192 s3->rx2:2629368 s1->tx1:1548180 s1->tx2:639636 s1->tx3:120
s3->rx1:1408288 s3->rx2:2629368 s1->tx1:897800 s1->tx2:639696 s1->tx3:60
s3->rx1:1984038 s3->rx2:2627856 s1->tx1:2494706 s1->tx2:639636 s1->tx3:60
s3->rx1:729246 s3->rx2:2635416 s1->tx1:687208 s1->tx2:639636 s1->tx3:60
s3->rx1:560854 s3->rx2:2633904 s1->tx1:632888 s1->tx2:641148 s1->tx3:60
s3->rx1:784924 s3->rx2:2632392 s1->tx1:755108 s1->tx2:638124 s1->tx3:60
s3->rx1:706160 s3->rx2:2630880 s1->tx1:706220 s1->tx2:641148 s1->tx3:60
s3->rx1:1781696 s3->rx2:2636928 s1->tx1:1781756 s1->tx2:639636 s1->tx3:120
s3->rx1:1751820 s3->rx2:2630880 s1->tx1:1751940 s1->tx2:639696 s1->tx3:60
s3->rx1:957432 s3->rx2:2635416 s1->tx1:957450 s1->tx2:641148 s1->tx3:60
s3->rx1:1009036 s3->rx2:2632392 s1->tx1:1009054 s1->tx2:639636 s1->tx3:60
s3->rx1:1497916 s3->rx2:2630880 s1->tx1:1447688 s1->tx2:639636 s1->tx3:60
s3->rx1:1909390 s3->rx2:2633904 s1->tx1:1750522 s1->tx2:639678 s1->tx3:102
s3->rx1:1770874 s3->rx2:2633904 s1->tx1:1848368 s1->tx2:639818 s1->tx3:172
s3->rx1:1412362 s3->rx2:2632434 s1->tx1:1324110 s1->tx2:639678 s1->tx3:102
s3->rx1:616532 s3->rx2:2630922 s1->tx1:821720 s1->tx2:641218 s1->tx3:190
s3->rx1:1542730 s3->rx2:2635458 s1->tx1:1557746 s1->tx2:639780 s1->tx3:102
s3->rx1:1109528 s3->rx2:2632392 s1->tx1:1109686 s1->tx2:639818 s1->tx3:242
s3->rx1:1472114 s3->rx2:2635416 s1->tx1:1472132 s1->tx2:641190 s1->tx3:102
s3->rx1:1239854 s3->rx2:2638440 s1->tx1:1229120 s1->tx2:639706 s1->tx3:200
s3->rx1:1766800 s3->rx2:2630880 s1->tx1:1747057 s1->tx2:640287 s1->tx3:711
s3->rx1:941136 s3->rx2:2633974 s1->tx1:972731 s1->tx2:640021 s1->tx3:375
s3->rx1:1178828 s3->rx2:2635416 s1->tx1:1154360 s1->tx2:641190 s1->tx3:162
s3->rx1:1142162 s3->rx2:2633904 s1->tx1:1166642 s1->tx2:641320 s1->tx3:172
s3->rx1:892248 s3->rx2:2633904 s1->tx1:854326 s1->tx2:639636 s1->tx3:60
s3->rx1:1457134 s3->rx2:2635416 s1->tx1:1260424 s1->tx2:641148 s1->tx3:130
s3->rx1:956032 s3->rx2:2636928 s1->tx1:998190 s1->tx2:639636 s1->tx3:60
s3->rx1:1851024 s3->rx2:2630880 s1->tx1:2043920 s1->tx2:639706 s1->tx3:130
s3->rx1:2046506 s3->rx2:2635416 s1->tx1:2046566 s1->tx2:641148 s1->tx3:60
s3->rx1:854182 s3->rx2:2632392 s1->tx1:854242 s1->tx2:639636 s1->tx3:60
s3->rx1:951958 s3->rx2:2632392 s1->tx1:952018 s1->tx2:639696 s1->tx3:120
s3->rx1:1409604 s3->rx2:2638440 s1->tx1:1409724 s1->tx2:641148 s1->tx3:60
s3->rx1:1512812 s3->rx2:2635416 s1->tx1:1512872 s1->tx2:639636 s1->tx3:60
s3->rx1:1986754 s3->rx2:2630880 s1->tx1:1944716 s1->tx2:639636 s1->tx3:60
s3->rx1:1560342 s3->rx2:2632392 s1->tx1:1575340 s1->tx2:639636 s1->tx3:60
s3->rx1:1436764 s3->rx2:2633904 s1->tx1:1424602 s1->tx2:639636 s1->tx3:60
s3->rx1:813442 s3->rx2:2630880 s1->tx1:843378 s1->tx2:641148 s1->tx3:60
s3->rx1:870478 s3->rx2:2633904 s1->tx1:787700 s1->tx2:639696 s1->tx3:120
s3->rx1:1068746 s3->rx2:2632392 s1->tx1:1168000 s1->tx2:639636 s1->tx3:60
s3->rx1:1333556 s3->rx2:2635416 s1->tx1:1326826 s1->tx2:641148 s1->tx3:60
s3->rx1:1606514 s3->rx2:2635416 s1->tx1:1606574 s1->tx2:639636 s1->tx3:60
s3->rx1:1891694 s3->rx2:2632392 s1->tx1:1891754 s1->tx2:641148 s1->tx3:60
s3->rx1:2392796 s3->rx2:2636928 s1->tx1:2316808 s1->tx2:639636 s1->tx3:60
s3->rx1:1893052 s3->rx2:2632392 s1->tx1:1969160 s1->tx2:639636 s1->tx3:60
s3->rx1:1417752 s3->rx2:2635416 s1->tx1:1417812 s1->tx2:641148 s1->tx3:120
s3->rx1:1063356 s3->rx2:2633904 s1->tx1:1063434 s1->tx2:639696 s1->tx3:60
s3->rx1:182014 s3->rx2:2630880 s1->tx1:182032 s1->tx2:639636 s1->tx3:60
s3->rx1:687190 s3->rx2:2635416 s1->tx1:620666 s1->tx2:641148 s1->tx3:60
s3->rx1:168434 s3->rx2:2630880 s1->tx1:234994 s1->tx2:639636 s1->tx3:60
s3->rx1:42 s3->rx2:2635416 s1->tx1:60 s1->tx2:639636 s1->tx3:60
s3->rx1:42 s3->rx2:2633904 s1->tx1:60 s1->tx2:639636 s1->tx3:60
s3->rx1:42 s3->rx2:2629368 s1->tx1:60 s1->tx2:639636 s1->tx3:60
s3->rx1:42 s3->rx2:2633904 s1->tx1:60 s1->tx2:641208 s1->tx3:120
s3->rx1:42 s3->rx2:2638440 s1->tx1:120 s1->tx2:641148 s1->tx3:60
s3->rx1:42 s3->rx2:2635416 s1->tx1:60 s1->tx2:641148 s1->tx3:60
s3->rx1:42 s3->rx2:2636928 s1->tx1:60 s1->tx2:639636 s1->tx3:60
s3->rx1:42 s3->rx2:2627856 s1->tx1:60 s1->tx2:639636 s1->tx3:60
s3->rx1:42 s3->rx2:2635416 s1->tx1:60 s1->tx2:639636 s1->tx3:60
s3->rx1:42 s3->rx2:2633904 s1->tx1:60 s1->tx2:641148 s1->tx3:60
s3->rx1:353122 s3->rx2:2636928 s1->tx1:172568 s1->tx2:639678 s1->tx3:162
s3->rx1:1690710 s3->rx2:2630880 s1->tx1:1593054 s1->tx2:639696 s1->tx3:60
s3->rx1:1922928 s3->rx2:2630880 s1->tx1:2201378 s1->tx2:639636 s1->tx3:60
s3->rx1:1617378 s3->rx2:2635416 s1->tx1:1617438 s1->tx2:639636 s1->tx3:60
s3->rx1:1284668 s3->rx2:2630880 s1->tx1:1284728 s1->tx2:639636 s1->tx3:60
s3->rx1:1129856 s3->rx2:2633946 s1->tx1:1129916 s1->tx2:641148 s1->tx3:60
s3->rx1:1037512 s3->rx2:2632434 s1->tx1:1037572 s1->tx2:639636 s1->tx3:60
s3->rx1:707518 s3->rx2:2635458 s1->tx1:707578 s1->tx2:639636 s1->tx3:60
s3->rx1:479374 s3->rx2:1424346 s1->tx1:479434 s1->tx2:641208 s1->tx3:120
s3->rx1:733320 s3->rx2:42 s1->tx1:728008 s1->tx2:639636 s1->tx3:60
s3->rx1:962822 s3->rx2:205674 s1->tx1:834068 s1->tx2:627806 s1->tx3:256
s3->rx1:1091874 s3->rx2:2632392 s1->tx1:1114978 s1->tx2:639636 s1->tx3:60
s3->rx1:2729622 s3->rx2:2633904 s1->tx1:2102244 s1->tx2:639636 s1->tx3:60
s3->rx1:1666308 s3->rx2:2630880 s1->tx1:2405078 s1->tx2:639636 s1->tx3:60
s3->rx1:1117634 s3->rx2:2632392 s1->tx1:1117694 s1->tx2:639636 s1->tx3:60
s3->rx1:1215452 s3->rx2:2632392 s1->tx1:1215470 s1->tx2:639738 s1->tx3:162
s3->rx1:1061998 s3->rx2:2632392 s1->tx1:1062076 s1->tx2:641190 s1->tx3:102
s3->rx1:1679888 s3->rx2:2636928 s1->tx1:1679906 s1->tx2:639678 s1->tx3:102
s3->rx1:167034 s3->rx2:2630880 s1->tx1:167276 s1->tx2:639776 s1->tx3:200
s3->rx1:1188250 s3->rx2:2633904 s1->tx1:1188310 s1->tx2:641148 s1->tx3:60
s3->rx1:1064672 s3->rx2:2633904 s1->tx1:1064732 s1->tx2:623004 s1->tx3:60
s3->rx1:1059282 s3->rx2:2633904 s1->tx1:1015844 s1->tx2:635100 s1->tx3:60
s3->rx1:1159774 s3->rx2:2632392 s1->tx1:1085172 s1->tx2:641218 s1->tx3:200
s3->rx1:1165206 s3->rx2:2632392 s1->tx1:1150286 s1->tx2:639696 s1->tx3:120
s3->rx1:673610 s3->rx2:2630950 s1->tx1:807696 s1->tx2:640518 s1->tx3:942
s3->rx1:1777622 s3->rx2:2635416 s1->tx1:1777682 s1->tx2:639636 s1->tx3:60
s3->rx1:1279236 s3->rx2:2633904 s1->tx1:1279569 s1->tx2:639909 s1->tx3:333
s3->rx1:1193682 s3->rx2:2630880 s1->tx1:1193742 s1->tx2:639636 s1->tx3:60
s3->rx1:1998976 s3->rx2:2633904 s1->tx1:1999106 s1->tx2:639776 s1->tx3:130
s3->rx1:1947372 s3->rx2:2632392 s1->tx1:1920272 s1->tx2:639636 s1->tx3:60
s3->rx1:2823282 s3->rx2:2632392 s1->tx1:2535446 s1->tx2:639696 s1->tx3:120
s3->rx1:1503306 s3->rx2:2633904 s1->tx1:1685398 s1->tx2:641148 s1->tx3:60
s3->rx1:1374296 s3->rx2:2632392 s1->tx1:1458552 s1->tx2:639636 s1->tx3:60
s3->rx1:1292816 s3->rx2:2633904 s1->tx1:1226334 s1->tx2:639636 s1->tx3:60
s3->rx1:824306 s3->rx2:2630880 s1->tx1:836588 s1->tx2:639636 s1->tx3:60
s3->rx1:397894 s3->rx2:2630880 s1->tx1:501162 s1->tx2:639636 s1->tx3:60
s3->rx1:908502 s3->rx2:2632392 s1->tx1:908632 s1->tx2:639636 s1->tx3:60
s3->rx1:1377012 s3->rx2:2636928 s1->tx1:1377072 s1->tx2:641148 s1->tx3:120
s3->rx1:571718 s3->rx2:2633904 s1->tx1:571908 s1->tx2:641208 s1->tx3:130
s3->rx1:1068746 s3->rx2:2633904 s1->tx1:1068806 s1->tx2:639636 s1->tx3:60
s3->rx1:145306 s3->rx2:2632392 s1->tx1:145366 s1->tx2:639636 s1->tx3:60
s3->rx1:1845522 s3->rx2:2633904 s1->tx1:1599784 s1->tx2:639636 s1->tx3:60
s3->rx1:1791202 s3->rx2:2632392 s1->tx1:1950218 s1->tx2:639706 s1->tx3:130
s3->rx1:2108974 s3->rx2:2635416 s1->tx1:1810274 s1->tx2:641148 s1->tx3:60
s3->rx1:1081038 s3->rx2:2633904 s1->tx1:1466700 s1->tx2:639636 s1->tx3:120
s3->rx1:1174670 s3->rx2:2635416 s1->tx1:851526 s1->tx2:641208 s1->tx3:60
s3->rx1:1853670 s3->rx2:2630880 s1->tx1:2187858 s1->tx2:639636 s1->tx3:60
s3->rx1:1109486 s3->rx2:2635416 s1->tx1:1098682 s1->tx2:639636 s1->tx3:60
s3->rx1:1108128 s3->rx2:2632392 s1->tx1:1108188 s1->tx2:641148 s1->tx3:60
s3->rx1:2157862 s3->rx2:2635416 s1->tx1:2157922 s1->tx2:639636 s1->tx3:60
s3->rx1:1371580 s3->rx2:2630880 s1->tx1:1371640 s1->tx2:639636 s1->tx3:60
s3->rx1:1489726 s3->rx2:2633904 s1->tx1:1489786 s1->tx2:641148 s1->tx3:60
s3->rx1:1772190 s3->rx2:2636928 s1->tx1:1772250 s1->tx2:639696 s1->tx3:120
s3->rx1:788998 s3->rx2:2635416 s1->tx1:789118 s1->tx2:641148 s1->tx3:60
s3->rx1:977760 s3->rx2:2633904 s1->tx1:977820 s1->tx2:639636 s1->tx3:60
s3->rx1:1095906 s3->rx2:2633904 s1->tx1:956092 s1->tx2:639636 s1->tx3:60
s3->rx1:992698 s3->rx2:2630880 s1->tx1:1044362 s1->tx2:639636 s1->tx3:60
s3->rx1:806652 s3->rx2:2633904 s1->tx1:920784 s1->tx2:639636 s1->tx3:60
s3->rx1:1656760 s3->rx2:2632392 s1->tx1:1631018 s1->tx2:641148 s1->tx3:60
s3->rx1:1305038 s3->rx2:2635458 s1->tx1:1305098 s1->tx2:639696 s1->tx3:120
s3->rx1:126294 s3->rx2:2630922 s1->tx1:126414 s1->tx2:639636 s1->tx3:60
s3->rx1:124936 s3->rx2:2633946 s1->tx1:124996 s1->tx2:639636 s1->tx3:60
s3->rx1:108640 s3->rx2:1413762 s1->tx1:108700 s1->tx2:641148 s1->tx3:60
s3->rx1:112714 s3->rx2:42 s1->tx1:112774 s1->tx2:639636 s1->tx3:60
s3->rx1:1894410 s3->rx2:241962 s1->tx1:1806326 s1->tx2:627666 s1->tx3:186
s3->rx1:2037042 s3->rx2:2633904 s1->tx1:1917556 s1->tx2:639636 s1->tx3:60
s3->rx1:1999018 s3->rx2:2633904 s1->tx1:2054714 s1->tx2:639636 s1->tx3:120
s3->rx1:172550 s3->rx2:2630880 s1->tx1:289416 s1->tx2:641208 s1->tx3:60
s3->rx1:21770 s3->rx2:2633904 s1->tx1:57096 s1->tx2:638124 s1->tx3:60
s3->rx1:42 s3->rx2:2633904 s1->tx1:60 s1->tx2:641148 s1->tx3:60
s3->rx1:0 s3->rx2:2629368 s1->tx1:60 s1->tx2:639636 s1->tx3:60
s3->rx1:0 s3->rx2:2633904 s1->tx1:60 s1->tx2:639636 s1->tx3:60
s3->rx1:0 s3->rx2:2635416 s1->tx1:60 s1->tx2:641148 s1->tx3:60
s3->rx1:0 s3->rx2:2632392 s1->tx1:60 s1->tx2:639636 s1->tx3:120
s3->rx1:0 s3->rx2:2633904 s1->tx1:60 s1->tx2:639696 s1->tx3:60
s3->rx1:0 s3->rx2:2630880 s1->tx1:120 s1->tx2:639636 s1->tx3:60
s3->rx1:0 s3->rx2:2636928 s1->tx1:60 s1->tx2:641148 s1->tx3:60
s3->rx1:0 s3->rx2:2635416 s1->tx1:60 s1->tx2:641148 s1->tx3:60
s3->rx1:0 s3->rx2:2636928 s1->tx1:60 s1->tx2:639636 s1->tx3:60
s3->rx1:0 s3->rx2:2632392 s1->tx1:60 s1->tx2:639636 s1->tx3:60
s3->rx1:0 s3->rx2:2632392 s1->tx1:60 s1->tx2:629052 s1->tx3:60
s3->rx1:0 s3->rx2:2633904 s1->tx1:60 s1->tx2:641208 s1->tx3:120
s3->rx1:0 s3->rx2:2629368 s1->tx1:120 s1->tx2:639636 s1->tx3:60
s3->rx1:0 s3->rx2:2633904 s1->tx1:60 s1->tx2:639636 s1->tx3:60
s3->rx1:0 s3->rx2:2632392 s1->tx1:60 s1->tx2:639636 s1->tx3:60
s3->rx1:0 s3->rx2:2633904 s1->tx1:60 s1->tx2:639636 s1->tx3:60
s3->rx1:0 s3->rx2:2632392 s1->tx1:60 s1->tx2:641148 s1->tx3:60
s3->rx1:0 s3->rx2:2636928 s1->tx1:60 s1->tx2:639636 s1->tx3:60
s3->rx1:0 s3->rx2:2633904 s1->tx1:60 s1->tx2:641208 s1->tx3:120
s3->rx1:0 s3->rx2:2630880 s1->tx1:120 s1->tx2:638124 s1->tx3:60
s3->rx1:0 s3->rx2:2635416 s1->tx1:60 s1->tx2:641148 s1->tx3:60
s3->rx1:0 s3->rx2:2630880 s1->tx1:60 s1->tx2:639636 s1->tx3:60
s3->rx1:0 s3->rx2:2632392 s1->tx1:60 s1->tx2:639636 s1->tx3:60
s3->rx1:0 s3->rx2:2632392 s1->tx1:60 s1->tx2:639636 s1->tx3:60
s3->rx1:0 s3->rx2:2636928 s1->tx1:60 s1->tx2:641148 s1->tx3:60
s3->rx1:0 s3->rx2:2632392 s1->tx1:60 s1->tx2:639636 s1->tx3:120
s3->rx1:0 s3->rx2:2633904 s1->tx1:60 s1->tx2:641208 s1->tx3:60
s3->rx1:0 s3->rx2:2636970 s1->tx1:120 s1->tx2:641148 s1->tx3:60
s3->rx1:0 s3->rx2:2636970 s1->tx1:60 s1->tx2:639636 s1->tx3:60
s3->rx1:0 s3->rx2:2630922 s1->tx1:60 s1->tx2:639636 s1->tx3:60
s3->rx1:0 s3->rx2:1400154 s1->tx1:60 s1->tx2:639636 s1->tx3:60
s3->rx1:0 s3->rx2:42 s1->tx1:60 s1->tx2:641148 s1->tx3:60
s3->rx1:0 s3->rx2:300930 s1->tx1:186 s1->tx2:626154 s1->tx3:246
s3->rx1:0 s3->rx2:2633904 s1->tx1:60 s1->tx2:641208 s1->tx3:60
s3->rx1:0 s3->rx2:2636928 s1->tx1:120 s1->tx2:641148 s1->tx3:60
s3->rx1:0 s3->rx2:2632392 s1->tx1:60 s1->tx2:639636 s1->tx3:60
