s3->rx1:646 s3->rx2:646 s1->tx1:13674 s1->tx2:13674 s1->tx3:13876
s3->rx1:1904 s3->rx2:323960 s1->tx1:3768 s1->tx2:350016 s1->tx3:3769
s3->rx1:70 s3->rx2:2635416 s1->tx1:1555 s1->tx2:2636971 s1->tx3:1624
s3->rx1:0 s3->rx2:2633974 s1->tx1:1094 s1->tx2:2638022 s1->tx3:822
s3->rx1:0 s3->rx2:2635416 s1->tx1:60 s1->tx2:2631000 s1->tx3:120
s3->rx1:0 s3->rx2:2635416 s1->tx1:771 s1->tx2:2640663 s1->tx3:872
s3->rx1:336 s3->rx2:2638776 s1->tx1:760 s1->tx2:2637688 s1->tx3:599
s3->rx1:0 s3->rx2:2636928 s1->tx1:60 s1->tx2:2636988 s1->tx3:60
s3->rx1:0 s3->rx2:2635416 s1->tx1:60 s1->tx2:2633964 s1->tx3:60
s3->rx1:0 s3->rx2:2635416 s1->tx1:60 s1->tx2:2633964 s1->tx3:60
s3->rx1:70 s3->rx2:2633974 s1->tx1:620 s1->tx2:2638990 s1->tx3:550
s3->rx1:0 s3->rx2:2641464 s1->tx1:340 s1->tx2:2638770 s1->tx3:400
s3->rx1:0 s3->rx2:2633904 s1->tx1:190 s1->tx2:2634174 s1->tx3:200
s3->rx1:0 s3->rx2:2633904 s1->tx1:669 s1->tx2:2633061 s1->tx3:872
s3->rx1:0 s3->rx2:2632392 s1->tx1:466 s1->tx2:2634370 s1->tx3:263
s3->rx1:0 s3->rx2:2633904 s1->tx1:60 s1->tx2:2633964 s1->tx3:60
s3->rx1:0 s3->rx2:2633904 s1->tx1:60 s1->tx2:2633964 s1->tx3:60
s3->rx1:0 s3->rx2:2638440 s1->tx1:60 s1->tx2:2636988 s1->tx3:60
s3->rx1:0 s3->rx2:2632392 s1->tx1:60 s1->tx2:2635476 s1->tx3:120
s3->rx1:0 s3->rx2:2636928 s1->tx1:120 s1->tx2:2634024 s1->tx3:60
s3->rx1:0 s3->rx2:2635416 s1->tx1:60 s1->tx2:2636988 s1->tx3:60
s3->rx1:0 s3->rx2:2635416 s1->tx1:60 s1->tx2:2635476 s1->tx3:60
s3->rx1:0 s3->rx2:2635416 s1->tx1:60 s1->tx2:2632452 s1->tx3:60
s3->rx1:0 s3->rx2:2630880 s1->tx1:60 s1->tx2:2635476 s1->tx3:60
s3->rx1:70 s3->rx2:2638510 s1->tx1:270 s1->tx2:2637128 s1->tx3:200
s3->rx1:0 s3->rx2:2636928 s1->tx1:340 s1->tx2:2638780 s1->tx3:400
s3->rx1:0 s3->rx2:2647512 s1->tx1:190 s1->tx2:2646190 s1->tx3:130
s3->rx1:0 s3->rx2:2635416 s1->tx1:340 s1->tx2:2635686 s1->tx3:340
s3->rx1:0 s3->rx2:2633904 s1->tx1:60 s1->tx2:2632452 s1->tx3:60
s3->rx1:336 s3->rx2:2633904 s1->tx1:1208 s1->tx2:1578364 s1->tx3:1278
s3->rx1:0 s3->rx2:2635416 s1->tx1:333 s1->tx2:641421 s1->tx3:333
s3->rx1:0 s3->rx2:2633904 s1->tx1:60 s1->tx2:639636 s1->tx3:60
s3->rx1:293328 s3->rx2:2636928 s1->tx1:293388 s1->tx2:641148 s1->tx3:60
s3->rx1:259378 s3->rx2:2638440 s1->tx1:259438 s1->tx2:641148 s1->tx3:120
s3->rx1:33950 s3->rx2:2633904 s1->tx1:34070 s1->tx2:639696 s1->tx3:60
s3->rx1:35308 s3->rx2:2636928 s1->tx1:35368 s1->tx2:641148 s1->tx3:60
s3->rx1:283822 s3->rx2:2635416 s1->tx1:287956 s1->tx2:641148 s1->tx3:60
s3->rx1:2800238 s3->rx2:2638440 s1->tx1:2796182 s1->tx2:641148 s1->tx3:60
s3->rx1:2638636 s3->rx2:2635416 s1->tx1:2638654 s1->tx2:641148 s1->tx3:60
s3->rx1:3043320 s3->rx2:2638440 s1->tx1:2927908 s1->tx2:639636 s1->tx3:60
s3->rx1:2752666 s3->rx2:2638482 s1->tx1:2868156 s1->tx2:642660 s1->tx3:120
s3->rx1:2911594 s3->rx2:2635458 s1->tx1:2644146 s1->tx2:639738 s1->tx3:102
s3->rx1:1985438 s3->rx2:2632434 s1->tx1:2252982 s1->tx2:639678 s1->tx3:102
s3->rx1:730688 s3->rx2:2195466 s1->tx1:730664 s1->tx2:641190 s1->tx3:102
s3->rx1:776860 s3->rx2:42 s1->tx1:776836 s1->tx2:639678 s1->tx3:102
s3->rx1:767354 s3->rx2:42 s1->tx1:744244 s1->tx2:641190 s1->tx3:102
s3->rx1:775460 s3->rx2:2088072 s1->tx1:648162 s1->tx2:623172 s1->tx3:228
s3->rx1:1909348 s3->rx2:2635416 s1->tx1:1720646 s1->tx2:639636 s1->tx3:60
s3->rx1:1359358 s3->rx2:2633904 s1->tx1:1698918 s1->tx2:641148 s1->tx3:120
s3->rx1:957390 s3->rx2:2636928 s1->tx1:957510 s1->tx2:639696 s1->tx3:60
s3->rx1:1008994 s3->rx2:2633904 s1->tx1:1009054 s1->tx2:641148 s1->tx3:60
s3->rx1:1497874 s3->rx2:2633904 s1->tx1:1497934 s1->tx2:639636 s1->tx3:60
s3->rx1:1907990 s3->rx2:2633904 s1->tx1:1908050 s1->tx2:641148 s1->tx3:60
s3->rx1:1769544 s3->rx2:2635486 s1->tx1:1769604 s1->tx2:639636 s1->tx3:60
s3->rx1:1410962 s3->rx2:2638440 s1->tx1:1411022 s1->tx2:642660 s1->tx3:60
s3->rx1:803936 s3->rx2:2636928 s1->tx1:804276 s1->tx2:639916 s1->tx3:340
s3->rx1:1478862 s3->rx2:2633904 s1->tx1:1478922 s1->tx2:639696 s1->tx3:120
s3->rx1:1258866 s3->rx2:2636928 s1->tx1:1132832 s1->tx2:641288 s1->tx3:200
s3->rx1:1345778 s3->rx2:2635416 s1->tx1:1408306 s1->tx2:639636 s1->tx3:60
s3->rx1:1086400 s3->rx2:2633904 s1->tx1:1178874 s1->tx2:641148 s1->tx3:130
s3->rx1:1765400 s3->rx2:2636928 s1->tx1:1737348 s1->tx2:634197 s1->tx3:669
s3->rx1:939736 s3->rx2:2639952 s1->tx1:940272 s1->tx2:641421 s1->tx3:333
s3->rx1:1177386 s3->rx2:2632392 s1->tx1:1177446 s1->tx2:641148 s1->tx3:60
s3->rx1:1140720 s3->rx2:2636928 s1->tx1:1140780 s1->tx2:639836 s1->tx3:190
s3->rx1:893564 s3->rx2:2635416 s1->tx1:893684 s1->tx2:641148 s1->tx3:60
