s3->rx1:732 s3->rx2:646 s1->tx1:13184 s1->tx2:13184 s1->tx3:13428
s3->rx1:1904 s3->rx2:231728 s1->tx1:3969 s1->tx2:258188 s1->tx3:3928
s3->rx1:70 s3->rx2:2636928 s1->tx1:1222 s1->tx2:2637947 s1->tx3:1089
s3->rx1:0 s3->rx2:2635486 s1->tx1:1630 s1->tx2:2636976 s1->tx3:1490
s3->rx1:0 s3->rx2:2635416 s1->tx1:60 s1->tx2:2635606 s1->tx3:190
s3->rx1:0 s3->rx2:2635416 s1->tx1:813 s1->tx2:2637842 s1->tx3:914
s3->rx1:336 s3->rx2:2638776 s1->tx1:718 s1->tx2:2637485 s1->tx3:557
s3->rx1:0 s3->rx2:2635416 s1->tx1:60 s1->tx2:2636988 s1->tx3:60
s3->rx1:0 s3->rx2:2636928 s1->tx1:60 s1->tx2:2635476 s1->tx3:60
s3->rx1:70 s3->rx2:2636928 s1->tx1:270 s1->tx2:2637198 s1->tx3:270
s3->rx1:0 s3->rx2:2636998 s1->tx1:340 s1->tx2:2637198 s1->tx3:410
s3->rx1:0 s3->rx2:2635416 s1->tx1:410 s1->tx2:2638850 s1->tx3:400
s3->rx1:0 s3->rx2:2638440 s1->tx1:190 s1->tx2:2635676 s1->tx3:130
s3->rx1:0 s3->rx2:2636928 s1->tx1:872 s1->tx2:2637800 s1->tx3:872
s3->rx1:0 s3->rx2:2635416 s1->tx1:263 s1->tx2:2637191 s1->tx3:263
s3->rx1:0 s3->rx2:2635416 s1->tx1:60 s1->tx2:2635476 s1->tx3:60
s3->rx1:0 s3->rx2:2636928 s1->tx1:60 s1->tx2:2636988 s1->tx3:60
s3->rx1:0 s3->rx2:2638440 s1->tx1:60 s1->tx2:2638500 s1->tx3:60
s3->rx1:0 s3->rx2:2638440 s1->tx1:60 s1->tx2:2635476 s1->tx3:120
s3->rx1:0 s3->rx2:2633904 s1->tx1:120 s1->tx2:2635536 s1->tx3:60
s3->rx1:0 s3->rx2:2633904 s1->tx1:60 s1->tx2:2633964 s1->tx3:60
s3->rx1:0 s3->rx2:2636928 s1->tx1:60 s1->tx2:2636988 s1->tx3:60
s3->rx1:0 s3->rx2:2633904 s1->tx1:60 s1->tx2:2635476 s1->tx3:60
s3->rx1:70 s3->rx2:2638440 s1->tx1:130 s1->tx2:2637058 s1->tx3:130
s3->rx1:0 s3->rx2:2635416 s1->tx1:270 s1->tx2:2634104 s1->tx3:270
s3->rx1:0 s3->rx2:2638510 s1->tx1:200 s1->tx2:2638640 s1->tx3:260
s3->rx1:0 s3->rx2:2632392 s1->tx1:120 s1->tx2:2635536 s1->tx3:130
s3->rx1:0 s3->rx2:2638440 s1->tx1:200 s1->tx2:2637128 s1->tx3:200
s3->rx1:0 s3->rx2:2633904 s1->tx1:340 s1->tx2:2637268 s1->tx3:270
s3->rx1:336 s3->rx2:2641464 s1->tx1:1138 s1->tx2:1632586 s1->tx3:1138
s3->rx1:0 s3->rx2:2636928 s1->tx1:333 s1->tx2:636955 s1->tx3:403
s3->rx1:0 s3->rx2:2636970 s1->tx1:60 s1->tx2:641148 s1->tx3:60
s3->rx1:293328 s3->rx2:2638482 s1->tx1:293458 s1->tx2:639706 s1->tx3:60
s3->rx1:259378 s3->rx2:2636970 s1->tx1:259438 s1->tx2:641250 s1->tx3:120
s3->rx1:33950 s3->rx2:2635416 s1->tx1:34070 s1->tx2:641148 s1->tx3:60
s3->rx1:25802 s3->rx2:2636928 s1->tx1:25862 s1->tx2:641148 s1->tx3:60
s3->rx1:293328 s3->rx2:2641464 s1->tx1:293388 s1->tx2:642660 s1->tx3:60
s3->rx1:2800280 s3->rx2:2641464 s1->tx1:2794824 s1->tx2:641148 s1->tx3:60
s3->rx1:2638678 s3->rx2:2635416 s1->tx1:2627790 s1->tx2:641148 s1->tx3:60
s3->rx1:3043362 s3->rx2:2638440 s1->tx1:2869556 s1->tx2:641148 s1->tx3:60
s3->rx1:2752666 s3->rx2:2638440 s1->tx1:2942846 s1->tx2:641208 s1->tx3:120
s3->rx1:2911594 s3->rx2:2638440 s1->tx1:2570814 s1->tx2:641190 s1->tx3:102
s3->rx1:1985438 s3->rx2:2635416 s1->tx1:2326314 s1->tx2:639678 s1->tx3:102
s3->rx1:730646 s3->rx2:2636928 s1->tx1:730664 s1->tx2:641190 s1->tx3:102
s3->rx1:776776 s3->rx2:2635416 s1->tx1:727948 s1->tx2:641148 s1->tx3:60
s3->rx1:767312 s3->rx2:2638440 s1->tx1:729306 s1->tx2:641190 s1->tx3:102
s3->rx1:778176 s3->rx2:2638440 s1->tx1:649184 s1->tx2:641190 s1->tx3:102
s3->rx1:1516928 s3->rx2:2636928 s1->tx1:1732868 s1->tx2:641190 s1->tx3:102
s3->rx1:1753178 s3->rx2:2638440 s1->tx1:1753238 s1->tx2:641208 s1->tx3:120
s3->rx1:957432 s3->rx2:2635416 s1->tx1:957552 s1->tx2:639678 s1->tx3:102
s3->rx1:1008994 s3->rx2:2636928 s1->tx1:1009054 s1->tx2:641148 s1->tx3:60
