s3->rx1:90 s3->rx2:176 s1->tx1:546 s1->tx2:576 s1->tx3:576
s3->rx1:2122 s3->rx2:3296802 s1->tx1:5106 s1->tx2:1018350 s1->tx3:1025016
s3->rx1:250 s3->rx2:5249754 s1->tx1:5706 s1->tx2:1627399 s1->tx3:1572439
s3->rx1:42 s3->rx2:5252688 s1->tx1:2829 s1->tx2:1643622 s1->tx3:1546967
s3->rx1:0 s3->rx2:5242104 s1->tx1:1218 s1->tx2:1632869 s1->tx3:1554042
s3->rx1:0 s3->rx2:5240662 s1->tx1:959 s1->tx2:1654786 s1->tx3:1529493
s3->rx1:406 s3->rx2:5227320 s1->tx1:1414 s1->tx2:1646610 s1->tx3:1520869
s3->rx1:294 s3->rx2:5227236 s1->tx1:273 s1->tx2:1633233 s1->tx3:1554609
s3->rx1:252 s3->rx2:5249916 s1->tx1:203 s1->tx2:1628830 s1->tx3:1563814
s3->rx1:0 s3->rx2:4118730 s1->tx1:651 s1->tx2:2149000 s1->tx3:1033144
s3->rx1:0 s3->rx2:5245128 s1->tx1:0 s1->tx2:1670760 s1->tx3:1519560
s3->rx1:0 s3->rx2:5246640 s1->tx1:0 s1->tx2:1648080 s1->tx3:1548288
s3->rx1:0 s3->rx2:5261760 s1->tx1:70 s1->tx2:1640590 s1->tx3:1549870
s3->rx1:0 s3->rx2:5248222 s1->tx1:140 s1->tx2:1630146 s1->tx3:1557570
s3->rx1:0 s3->rx2:5248152 s1->tx1:420 s1->tx2:1642312 s1->tx3:1551662
s3->rx1:70 s3->rx2:5258736 s1->tx1:70 s1->tx2:1631588 s1->tx3:1557430
s3->rx1:0 s3->rx2:5245128 s1->tx1:273 s1->tx2:1639484 s1->tx3:1553300
s3->rx1:0 s3->rx2:5231520 s1->tx1:609 s1->tx2:1613710 s1->tx3:1551718
s3->rx1:0 s3->rx2:5223960 s1->tx1:203 s1->tx2:1639211 s1->tx3:1551515
s3->rx1:0 s3->rx2:5255712 s1->tx1:0 s1->tx2:1622376 s1->tx3:1567944
s3->rx1:0 s3->rx2:5249664 s1->tx1:0 s1->tx2:1637496 s1->tx3:1551312
s3->rx1:0 s3->rx2:5248152 s1->tx1:0 s1->tx2:1639008 s1->tx3:1548288
s3->rx1:0 s3->rx2:5254200 s1->tx1:0 s1->tx2:1654128 s1->tx3:1546776
s3->rx1:0 s3->rx2:5258736 s1->tx1:0 s1->tx2:1632960 s1->tx3:1557360
s3->rx1:0 s3->rx2:5252688 s1->tx1:0 s1->tx2:1628424 s1->tx3:1561896
s3->rx1:0 s3->rx2:5242104 s1->tx1:0 s1->tx2:1649592 s1->tx3:1537704
s3->rx1:0 s3->rx2:5252688 s1->tx1:0 s1->tx2:1637496 s1->tx3:1554336
s3->rx1:0 s3->rx2:5246640 s1->tx1:0 s1->tx2:1636054 s1->tx3:1545334
s3->rx1:0 s3->rx2:5233102 s1->tx1:70 s1->tx2:1633030 s1->tx3:1549870
s3->rx1:0 s3->rx2:5242104 s1->tx1:210 s1->tx2:1630076 s1->tx3:1557570
s3->rx1:42 s3->rx2:5252688 s1->tx1:140 s1->tx2:1649662 s1->tx3:1543752
s3->rx1:42 s3->rx2:5254200 s1->tx1:140 s1->tx2:1633100 s1->tx3:1557570
s3->rx1:42 s3->rx2:5252688 s1->tx1:609 s1->tx2:1639820 s1->tx3:1547588
s3->rx1:70 s3->rx2:5243616 s1->tx1:343 s1->tx2:1649802 s1->tx3:1542380
s3->rx1:0 s3->rx2:5255712 s1->tx1:70 s1->tx2:1634542 s1->tx3:1554406
s3->rx1:0 s3->rx2:5237568 s1->tx1:0 s1->tx2:1635984 s1->tx3:1551312
s3->rx1:0 s3->rx2:5255712 s1->tx1:0 s1->tx2:1634472 s1->tx3:1560384
s3->rx1:42 s3->rx2:5240592 s1->tx1:0 s1->tx2:1635984 s1->tx3:1531656
s3->rx1:190 s3->rx2:5223960 s1->tx1:42 s1->tx2:1661730 s1->tx3:1530186
s3->rx1:0 s3->rx2:5254200 s1->tx1:42 s1->tx2:1642032 s1->tx3:1546776
s3->rx1:74 s3->rx2:5254200 s1->tx1:0 s1->tx2:1637496 s1->tx3:1557360
s3->rx1:0 s3->rx2:5257224 s1->tx1:0 s1->tx2:1640520 s1->tx3:1554336
s3->rx1:0 s3->rx2:5242104 s1->tx1:0 s1->tx2:1628424 s1->tx3:1551312
s3->rx1:0 s3->rx2:5243616 s1->tx1:0 s1->tx2:1628424 s1->tx3:1563408
s3->rx1:74 s3->rx2:5254242 s1->tx1:0 s1->tx2:1649592 s1->tx3:1542240
s3->rx1:74 s3->rx2:5243658 s1->tx1:0 s1->tx2:1634472 s1->tx3:1551312
s3->rx1:0 s3->rx2:5228496 s1->tx1:0 s1->tx2:1645098 s1->tx3:1519560
s3->rx1:0 s3->rx2:5228496 s1->tx1:0 s1->tx2:1637496 s1->tx3:1552824
s3->rx1:0 s3->rx2:5251218 s1->tx1:0 s1->tx2:1623888 s1->tx3:1566432
s3->rx1:0 s3->rx2:5248194 s1->tx1:0 s1->tx2:1626912 s1->tx3:1561896
s3->rx1:0 s3->rx2:5254200 s1->tx1:0 s1->tx2:1654128 s1->tx3:1534722
s3->rx1:0 s3->rx2:5248152 s1->tx1:0 s1->tx2:1639008 s1->tx3:1551312
s3->rx1:0 s3->rx2:5248152 s1->tx1:0 s1->tx2:1635984 s1->tx3:1558872
s3->rx1:74 s3->rx2:5255712 s1->tx1:0 s1->tx2:1632960 s1->tx3:1558872
s3->rx1:0 s3->rx2:5233032 s1->tx1:0 s1->tx2:1616328 s1->tx3:1548288
s3->rx1:0 s3->rx2:5205816 s1->tx1:0 s1->tx2:1628424 s1->tx3:1537704
s3->rx1:0 s3->rx2:5228496 s1->tx1:0 s1->tx2:1634472 s1->tx3:1554336
s3->rx1:0 s3->rx2:5260318 s1->tx1:70 s1->tx2:1646708 s1->tx3:1545404
s3->rx1:0 s3->rx2:5246640 s1->tx1:0 s1->tx2:1637496 s1->tx3:1555848
s3->rx1:0 s3->rx2:5246640 s1->tx1:0 s1->tx2:1629936 s1->tx3:1554336
s3->rx1:0 s3->rx2:5233032 s1->tx1:0 s1->tx2:1645056 s1->tx3:1536192
s3->rx1:74 s3->rx2:5252688 s1->tx1:280 s1->tx2:1608908 s1->tx3:1580250
s3->rx1:0 s3->rx2:5239080 s1->tx1:70 s1->tx2:1643614 s1->tx3:1546846
s3->rx1:0 s3->rx2:5234544 s1->tx1:343 s1->tx2:1615362 s1->tx3:1548834
s3->rx1:0 s3->rx2:5228496 s1->tx1:609 s1->tx2:1633366 s1->tx3:1557766
s3->rx1:0 s3->rx2:5248152 s1->tx1:273 s1->tx2:1654401 s1->tx3:1534953
s3->rx1:42 s3->rx2:5252688 s1->tx1:0 s1->tx2:1652616 s1->tx3:1536192
s3->rx1:42 s3->rx2:5246640 s1->tx1:70 s1->tx2:1655710 s1->tx3:1534750
s3->rx1:0 s3->rx2:5258736 s1->tx1:42 s1->tx2:1639008 s1->tx3:1558872
s3->rx1:0 s3->rx2:5254200 s1->tx1:70 s1->tx2:1624028 s1->tx3:1566502
s3->rx1:0 s3->rx2:5249664 s1->tx1:0 s1->tx2:1637496 s1->tx3:1549800
s3->rx1:70 s3->rx2:5233032 s1->tx1:0 s1->tx2:1645056 s1->tx3:1522584
s3->rx1:0 s3->rx2:5225472 s1->tx1:0 s1->tx2:1651104 s1->tx3:1536192
s3->rx1:0 s3->rx2:5245128 s1->tx1:0 s1->tx2:1635984 s1->tx3:1551312
s3->rx1:0 s3->rx2:5252688 s1->tx1:0 s1->tx2:1646568 s1->tx3:1551312
s3->rx1:0 s3->rx2:5257224 s1->tx1:0 s1->tx2:1642032 s1->tx3:1551312
s3->rx1:0 s3->rx2:5254200 s1->tx1:0 s1->tx2:1654128 s1->tx3:1536192
s3->rx1:74 s3->rx2:5234544 s1->tx1:0 s1->tx2:1649592 s1->tx3:1527120
s3->rx1:0 s3->rx2:5240592 s1->tx1:0 s1->tx2:1637496 s1->tx3:1551312
s3->rx1:0 s3->rx2:5249664 s1->tx1:0 s1->tx2:1646568 s1->tx3:1539216
s3->rx1:0 s3->rx2:5237568 s1->tx1:0 s1->tx2:1654128 s1->tx3:1531656
s3->rx1:0 s3->rx2:5260248 s1->tx1:0 s1->tx2:1660176 s1->tx3:1536192
s3->rx1:0 s3->rx2:5246640 s1->tx1:0 s1->tx2:1637496 s1->tx3:1551312
s3->rx1:0 s3->rx2:5255712 s1->tx1:0 s1->tx2:1645056 s1->tx3:1546776
s3->rx1:0 s3->rx2:5257266 s1->tx1:0 s1->tx2:1637496 s1->tx3:1560384
s3->rx1:0 s3->rx2:5257266 s1->tx1:0 s1->tx2:1649592 s1->tx3:1542240
s3->rx1:0 s3->rx2:5233032 s1->tx1:0 s1->tx2:1646610 s1->tx3:1519560
