s3->rx1:90 s3->rx2:90 s1->tx1:460 s1->tx2:404 s1->tx3:494
s3->rx1:2122 s3->rx2:3219616 s1->tx1:4758 s1->tx2:995174 s1->tx3:1001132
s3->rx1:160 s3->rx2:5249914 s1->tx1:7125 s1->tx2:1982110 s1->tx3:1213486
s3->rx1:132 s3->rx2:5255712 s1->tx1:2461 s1->tx2:2540999 s1->tx3:655860
s3->rx1:0 s3->rx2:5255712 s1->tx1:812 s1->tx2:2567985 s1->tx3:625268
s3->rx1:0 s3->rx2:5255712 s1->tx1:1050 s1->tx2:2559431 s1->tx3:642012
s3->rx1:406 s3->rx2:5231926 s1->tx1:1638 s1->tx2:2348143 s1->tx3:813666
s3->rx1:294 s3->rx2:5219676 s1->tx1:0 s1->tx2:2512944 s1->tx3:671370
s3->rx1:252 s3->rx2:5255922 s1->tx1:0 s1->tx2:2496515 s1->tx3:697074
s3->rx1:0 s3->rx2:4130826 s1->tx1:854 s1->tx2:1621515 s1->tx3:1580894
s3->rx1:0 s3->rx2:5255712 s1->tx1:0 s1->tx2:2328480 s1->tx3:855792
s3->rx1:0 s3->rx2:5252688 s1->tx1:0 s1->tx2:2559816 s1->tx3:630504
s3->rx1:0 s3->rx2:5249664 s1->tx1:70 s1->tx2:2537206 s1->tx3:653254
s3->rx1:0 s3->rx2:5249734 s1->tx1:140 s1->tx2:2499476 s1->tx3:692636
s3->rx1:0 s3->rx2:5252688 s1->tx1:350 s1->tx2:2576728 s1->tx3:612640
s3->rx1:70 s3->rx2:5240592 s1->tx1:280 s1->tx2:2526902 s1->tx3:662606
s3->rx1:0 s3->rx2:5243616 s1->tx1:0 s1->tx2:2523731 s1->tx3:657720
s3->rx1:0 s3->rx2:5228496 s1->tx1:1015 s1->tx2:2563652 s1->tx3:604303
s3->rx1:0 s3->rx2:5222448 s1->tx1:0 s1->tx2:2532600 s1->tx3:653184
s3->rx1:0 s3->rx2:5252688 s1->tx1:0 s1->tx2:2543184 s1->tx3:650160
s3->rx1:0 s3->rx2:5252688 s1->tx1:0 s1->tx2:2596104 s1->tx3:595728
s3->rx1:0 s3->rx2:5249664 s1->tx1:0 s1->tx2:2565864 s1->tx3:619920
s3->rx1:0 s3->rx2:5246640 s1->tx1:0 s1->tx2:2529576 s1->tx3:665280
s3->rx1:0 s3->rx2:5261760 s1->tx1:0 s1->tx2:2438856 s1->tx3:754488
s3->rx1:0 s3->rx2:5246640 s1->tx1:0 s1->tx2:2608200 s1->tx3:585144
s3->rx1:0 s3->rx2:5258736 s1->tx1:0 s1->tx2:2552256 s1->tx3:638064
s3->rx1:0 s3->rx2:5243616 s1->tx1:70 s1->tx2:2494870 s1->tx3:689542
s3->rx1:0 s3->rx2:5231590 s1->tx1:0 s1->tx2:2428272 s1->tx3:740880
s3->rx1:0 s3->rx2:5225472 s1->tx1:140 s1->tx2:2434460 s1->tx3:753116
s3->rx1:0 s3->rx2:5252688 s1->tx1:0 s1->tx2:2493358 s1->tx3:695590
s3->rx1:42 s3->rx2:5246640 s1->tx1:280 s1->tx2:2442090 s1->tx3:748580
s3->rx1:42 s3->rx2:5249664 s1->tx1:0 s1->tx2:2558304 s1->tx3:628992
s3->rx1:363 s3->rx2:5246640 s1->tx1:1068 s1->tx2:2480674 s1->tx3:711501
s3->rx1:274316 s3->rx2:5255712 s1->tx1:269 s1->tx2:2563043 s1->tx3:630910
s3->rx1:32662 s3->rx2:5255712 s1->tx1:12292 s1->tx2:2470678 s1->tx3:715246
