s3->rx1:90 s3->rx2:90 s1->tx1:460 s1->tx2:404 s1->tx3:314
s3->rx1:2122 s3->rx2:3416176 s1->tx1:5098 s1->tx2:1054392 s1->tx3:1057506
s3->rx1:250 s3->rx2:5240752 s1->tx1:5530 s1->tx2:2024070 s1->tx3:1170513
s3->rx1:42 s3->rx2:5252778 s1->tx1:3579 s1->tx2:2533135 s1->tx3:657532
s3->rx1:0 s3->rx2:5246640 s1->tx1:812 s1->tx2:2530388 s1->tx3:658532
s3->rx1:70 s3->rx2:5236056 s1->tx1:1085 s1->tx2:2526125 s1->tx3:648221
s3->rx1:336 s3->rx2:5207664 s1->tx1:1603 s1->tx2:2512923 s1->tx3:654675
s3->rx1:294 s3->rx2:5227306 s1->tx1:140 s1->tx2:2525250 s1->tx3:659442
s3->rx1:294 s3->rx2:5243868 s1->tx1:203 s1->tx2:2541875 s1->tx3:645827
s3->rx1:0 s3->rx2:3122364 s1->tx1:896 s1->tx2:2098040 s1->tx3:1104656
s3->rx1:0 s3->rx2:5251176 s1->tx1:0 s1->tx2:1974672 s1->tx3:1209600
s3->rx1:0 s3->rx2:5252688 s1->tx1:0 s1->tx2:2541672 s1->tx3:650160
s3->rx1:70 s3->rx2:5255712 s1->tx1:0 s1->tx2:2547720 s1->tx3:641088
s3->rx1:0 s3->rx2:5249664 s1->tx1:140 s1->tx2:2553908 s1->tx3:641298
s3->rx1:0 s3->rx2:5261760 s1->tx1:350 s1->tx2:2541952 s1->tx3:653464
s3->rx1:0 s3->rx2:5255782 s1->tx1:210 s1->tx2:2552536 s1->tx3:641298
s3->rx1:0 s3->rx2:5252688 s1->tx1:273 s1->tx2:2543457 s1->tx3:650636
s3->rx1:0 s3->rx2:5240592 s1->tx1:812 s1->tx2:2540972 s1->tx3:632625
s3->rx1:0 s3->rx2:5234544 s1->tx1:0 s1->tx2:2553768 s1->tx3:639576
s3->rx1:0 s3->rx2:5261760 s1->tx1:0 s1->tx2:2562840 s1->tx3:627480
s3->rx1:0 s3->rx2:5243616 s1->tx1:0 s1->tx2:2531088 s1->tx3:656208
s3->rx1:0 s3->rx2:5245128 s1->tx1:0 s1->tx2:2537136 s1->tx3:650160
s3->rx1:0 s3->rx2:5251176 s1->tx1:0 s1->tx2:2534112 s1->tx3:660744
s3->rx1:0 s3->rx2:5251176 s1->tx1:0 s1->tx2:2543184 s1->tx3:645624
s3->rx1:0 s3->rx2:5248152 s1->tx1:0 s1->tx2:2553768 s1->tx3:636552
s3->rx1:0 s3->rx2:5246640 s1->tx1:0 s1->tx2:2541672 s1->tx3:645624
s3->rx1:70 s3->rx2:5255712 s1->tx1:0 s1->tx2:2550744 s1->tx3:641088
s3->rx1:0 s3->rx2:5242104 s1->tx1:0 s1->tx2:2549232 s1->tx3:636622
s3->rx1:0 s3->rx2:5240592 s1->tx1:140 s1->tx2:2531228 s1->tx3:644252
s3->rx1:0 s3->rx2:5226984 s1->tx1:0 s1->tx2:2515968 s1->tx3:669816
s3->rx1:42 s3->rx2:5255712 s1->tx1:70 s1->tx2:2552326 s1->tx3:644182
s3->rx1:215 s3->rx2:5255712 s1->tx1:116 s1->tx2:2544738 s1->tx3:647178
s3->rx1:274316 s3->rx2:5252688 s1->tx1:892 s1->tx2:2542498 s1->tx3:649607
s3->rx1:32667 s3->rx2:5249664 s1->tx1:11270 s1->tx2:2528470 s1->tx3:653387
s3->rx1:259378 s3->rx2:5255782 s1->tx1:12292 s1->tx2:2526622 s1->tx3:651742
s3->rx1:33950 s3->rx2:5248152 s1->tx1:2786 s1->tx2:2531158 s1->tx3:651742
s3->rx1:31309 s3->rx2:5246640 s1->tx1:2716 s1->tx2:2552256 s1->tx3:639576
s3->rx1:1504664 s3->rx2:5239080 s1->tx1:13580 s1->tx2:2537136 s1->tx3:616896
s3->rx1:2687482 s3->rx2:5216400 s1->tx1:78764 s1->tx2:2476656 s1->tx3:630504
s3->rx1:2755382 s3->rx2:5255712 s1->tx1:89628 s1->tx2:2469096 s1->tx3:633528
s3->rx1:3100314 s3->rx2:5252688 s1->tx1:93702 s1->tx2:2461536 s1->tx3:633528
s3->rx1:2437610 s3->rx2:5246640 s1->tx1:81480 s1->tx2:2484216 s1->tx3:621432
s3->rx1:3259275 s3->rx2:5249664 s1->tx1:81480 s1->tx2:2485728 s1->tx3:624456
s3->rx1:975044 s3->rx2:5249664 s1->tx1:62468 s1->tx2:2491776 s1->tx3:633528
s3->rx1:649124 s3->rx2:5255712 s1->tx1:20370 s1->tx2:2556792 s1->tx3:622944
s3->rx1:841960 s3->rx2:5255712 s1->tx1:24444 s1->tx2:2518992 s1->tx3:642600
s3->rx1:607026 s3->rx2:5228496 s1->tx1:28518 s1->tx2:2508408 s1->tx3:628992
s3->rx1:976402 s3->rx2:5225472 s1->tx1:25802 s1->tx2:2520504 s1->tx3:639576
s3->rx1:1950088 s3->rx2:5243616 s1->tx1:54320 s1->tx2:2511432 s1->tx3:625968
s3->rx1:1431332 s3->rx2:5255712 s1->tx1:52962 s1->tx2:2518992 s1->tx3:621432
s3->rx1:810726 s3->rx2:5249664 s1->tx1:29876 s1->tx2:2537136 s1->tx3:624456
s3->rx1:1197756 s3->rx2:5255712 s1->tx1:33950 s1->tx2:2528064 s1->tx3:627480
s3->rx1:1664908 s3->rx2:5252688 s1->tx1:47530 s1->tx2:2515968 s1->tx3:630504
s3->rx1:2030210 s3->rx2:5249748 s1->tx1:51604 s1->tx2:2482704 s1->tx3:651672
s3->rx1:1390737 s3->rx2:5246724 s1->tx1:57036 s1->tx2:2499336 s1->tx3:633528
