s3->rx1:176 s3->rx2:90 s1->tx1:542 s1->tx2:576 s1->tx3:576
s3->rx1:2196 s3->rx2:3252880 s1->tx1:5774 s1->tx2:1005098 s1->tx3:1010838
s3->rx1:90 s3->rx2:5243866 s1->tx1:6258 s1->tx2:1173682 s1->tx3:2025043
s3->rx1:42 s3->rx2:5251176 s1->tx1:2516 s1->tx2:578588 s1->tx3:2615455
s3->rx1:0 s3->rx2:5248152 s1->tx1:812 s1->tx2:573860 s1->tx3:2619596
s3->rx1:70 s3->rx2:5255712 s1->tx1:1372 s1->tx2:566944 s1->tx3:2621808
s3->rx1:336 s3->rx2:5234950 s1->tx1:1316 s1->tx2:568190 s1->tx3:2615382
s3->rx1:294 s3->rx2:5255922 s1->tx1:203 s1->tx2:576275 s1->tx3:2620499
s3->rx1:294 s3->rx2:5249874 s1->tx1:203 s1->tx2:567203 s1->tx3:2622011
s3->rx1:0 s3->rx2:2987796 s1->tx1:896 s1->tx2:832496 s1->tx3:2332400
s3->rx1:0 s3->rx2:5246640 s1->tx1:0 s1->tx2:1403136 s1->tx3:1785672
s3->rx1:0 s3->rx2:5245128 s1->tx1:0 s1->tx2:565488 s1->tx3:2626344
s3->rx1:0 s3->rx2:5251176 s1->tx1:0 s1->tx2:563976 s1->tx3:2620296
s3->rx1:70 s3->rx2:5246710 s1->tx1:280 s1->tx2:567210 s1->tx3:2626694
s3->rx1:0 s3->rx2:5246640 s1->tx1:490 s1->tx2:569002 s1->tx3:2622228
s3->rx1:0 s3->rx2:5252688 s1->tx1:0 s1->tx2:565558 s1->tx3:2627856
s3->rx1:0 s3->rx2:5249664 s1->tx1:406 s1->tx2:568918 s1->tx3:2616166
s3->rx1:0 s3->rx2:5225472 s1->tx1:406 s1->tx2:562870 s1->tx3:2601046
s3->rx1:0 s3->rx2:5205816 s1->tx1:0 s1->tx2:563976 s1->tx3:2599128
s3->rx1:0 s3->rx2:5220936 s1->tx1:0 s1->tx2:562464 s1->tx3:2618784
s3->rx1:0 s3->rx2:5243616 s1->tx1:0 s1->tx2:571536 s1->tx3:2621808
s3->rx1:0 s3->rx2:5255712 s1->tx1:0 s1->tx2:570024 s1->tx3:2620296
s3->rx1:0 s3->rx2:5242104 s1->tx1:0 s1->tx2:568512 s1->tx3:2615760
s3->rx1:0 s3->rx2:5245128 s1->tx1:0 s1->tx2:568512 s1->tx3:2624832
s3->rx1:0 s3->rx2:5257224 s1->tx1:0 s1->tx2:567000 s1->tx3:2621808
s3->rx1:0 s3->rx2:5242104 s1->tx1:0 s1->tx2:567000 s1->tx3:2621808
s3->rx1:0 s3->rx2:5249664 s1->tx1:0 s1->tx2:565488 s1->tx3:2624832
s3->rx1:70 s3->rx2:5230008 s1->tx1:70 s1->tx2:564046 s1->tx3:2599198
s3->rx1:0 s3->rx2:5227054 s1->tx1:350 s1->tx2:570374 s1->tx3:2619134
s3->rx1:0 s3->rx2:5246640 s1->tx1:70 s1->tx2:567000 s1->tx3:2621878
s3->rx1:42 s3->rx2:5246640 s1->tx1:210 s1->tx2:568652 s1->tx3:2617342
s3->rx1:215 s3->rx2:5252688 s1->tx1:116 s1->tx2:570066 s1->tx3:2621850
s3->rx1:274316 s3->rx2:5249664 s1->tx1:815 s1->tx2:569331 s1->tx3:2627233
s3->rx1:32592 s3->rx2:5261760 s1->tx1:16702 s1->tx2:568918 s1->tx3:2610118
s3->rx1:259453 s3->rx2:5252688 s1->tx1:13580 s1->tx2:562534 s1->tx3:2609712
s3->rx1:27160 s3->rx2:5249664 s1->tx1:5432 s1->tx2:567000 s1->tx3:2621808
s3->rx1:33950 s3->rx2:5251176 s1->tx1:6790 s1->tx2:565488 s1->tx3:2614248
s3->rx1:1508813 s3->rx2:5230008 s1->tx1:12297 s1->tx2:563976 s1->tx3:2590056
s3->rx1:2687482 s3->rx2:5219424 s1->tx1:92344 s1->tx2:560952 s1->tx3:2532600
s3->rx1:2755382 s3->rx2:5249664 s1->tx1:84196 s1->tx2:559440 s1->tx3:2550744
s3->rx1:3100314 s3->rx2:5255712 s1->tx1:101850 s1->tx2:559440 s1->tx3:2532600
s3->rx1:2437610 s3->rx2:5258736 s1->tx1:80122 s1->tx2:562464 s1->tx3:2552256
s3->rx1:3259200 s3->rx2:5255712 s1->tx1:67900 s1->tx2:565488 s1->tx3:2555280
s3->rx1:975044 s3->rx2:5252688 s1->tx1:71974 s1->tx2:563976 s1->tx3:2556792
s3->rx1:525546 s3->rx2:5248152 s1->tx1:28518 s1->tx2:565488 s1->tx3:2593080
s3->rx1:801220 s3->rx2:5239164 s1->tx1:29876 s1->tx2:563976 s1->tx3:2590056
s3->rx1:771344 s3->rx2:5234586 s1->tx1:24444 s1->tx2:560994 s1->tx3:2585520
s3->rx1:976402 s3->rx2:5228496 s1->tx1:25802 s1->tx2:567000 s1->tx3:2593122
s3->rx1:1950088 s3->rx2:5242104 s1->tx1:42098 s1->tx2:559440 s1->tx3:2590056
s3->rx1:1431332 s3->rx2:5249664 s1->tx1:52962 s1->tx2:567000 s1->tx3:2567376
s3->rx1:810726 s3->rx2:5251176 s1->tx1:23086 s1->tx2:565488 s1->tx3:2596104
s3->rx1:1197756 s3->rx2:5252688 s1->tx1:32592 s1->tx2:567000 s1->tx3:2600640
s3->rx1:1664908 s3->rx2:5258736 s1->tx1:43456 s1->tx2:563976 s1->tx3:2585520
s3->rx1:1952804 s3->rx2:5249664 s1->tx1:89628 s1->tx2:557928 s1->tx3:2538648
s3->rx1:1330840 s3->rx2:5240592 s1->tx1:73402 s1->tx2:564046 s1->tx3:2547790
s3->rx1:1208620 s3->rx2:5225472 s1->tx1:43456 s1->tx2:560952 s1->tx3:2558304
s3->rx1:976472 s3->rx2:5243616 s1->tx1:27160 s1->tx2:568512 s1->tx3:2605176
s3->rx1:1425900 s3->rx2:5246640 s1->tx1:55678 s1->tx2:560952 s1->tx3:2579472
s3->rx1:1443554 s3->rx2:5266296 s1->tx1:36876 s1->tx2:567140 s1->tx3:2588754
s3->rx1:1105412 s3->rx2:5257224 s1->tx1:47600 s1->tx2:568582 s1->tx3:2576518
s3->rx1:1679846 s3->rx2:5249734 s1->tx1:31374 s1->tx2:567070 s1->tx3:2594662
s3->rx1:1609230 s3->rx2:5251176 s1->tx1:54320 s1->tx2:560952 s1->tx3:2576448
s3->rx1:597520 s3->rx2:5252688 s1->tx1:39522 s1->tx2:564116 s1->tx3:2585590
s3->rx1:1181460 s3->rx2:5239080 s1->tx1:31640 s1->tx2:559846 s1->tx3:2582902
s3->rx1:1155658 s3->rx2:5246640 s1->tx1:41216 s1->tx2:565964 s1->tx3:2595068
s3->rx1:837886 s3->rx2:5252688 s1->tx1:26005 s1->tx2:564179 s1->tx3:2602355
s3->rx1:1550836 s3->rx2:5258736 s1->tx1:43526 s1->tx2:561022 s1->tx3:2593220
s3->rx1:1200472 s3->rx2:5258736 s1->tx1:36666 s1->tx2:567000 s1->tx3:2587032
s3->rx1:2145640 s3->rx2:5249664 s1->tx1:63826 s1->tx2:561022 s1->tx3:2564422
s3->rx1:1501948 s3->rx2:5249664 s1->tx1:62468 s1->tx2:560952 s1->tx3:2565864
s3->rx1:890848 s3->rx2:5258736 s1->tx1:33950 s1->tx2:565488 s1->tx3:2596104
s3->rx1:1157016 s3->rx2:5223960 s1->tx1:32592 s1->tx2:560952 s1->tx3:2568888
s3->rx1:1271088 s3->rx2:5233032 s1->tx1:44814 s1->tx2:562534 s1->tx3:2579472
s3->rx1:1387876 s3->rx2:5239080 s1->tx1:54320 s1->tx2:563976 s1->tx3:2573424
s3->rx1:2004408 s3->rx2:5254200 s1->tx1:63826 s1->tx2:567000 s1->tx3:2561328
s3->rx1:1663592 s3->rx2:5252688 s1->tx1:47530 s1->tx2:563976 s1->tx3:2579472
s3->rx1:1250760 s3->rx2:5252688 s1->tx1:54320 s1->tx2:557928 s1->tx3:2576448
s3->rx1:862330 s3->rx2:5249664 s1->tx1:32634 s1->tx2:570024 s1->tx3:2587032
s3->rx1:763196 s3->rx2:5237568 s1->tx1:29876 s1->tx2:560952 s1->tx3:2596104
s3->rx1:1594292 s3->rx2:5237568 s1->tx1:28518 s1->tx2:560952 s1->tx3:2579472
s3->rx1:1319976 s3->rx2:5225472 s1->tx1:54320 s1->tx2:560952 s1->tx3:2573424
s3->rx1:1372938 s3->rx2:5258736 s1->tx1:48888 s1->tx2:563976 s1->tx3:2580984
s3->rx1:1958278 s3->rx2:5252688 s1->tx1:59752 s1->tx2:560952 s1->tx3:2567376
s3->rx1:2349340 s3->rx2:5252772 s1->tx1:69300 s1->tx2:563976 s1->tx3:2562840
s3->rx1:1711080 s3->rx2:5252772 s1->tx1:61110 s1->tx2:560952 s1->tx3:2570400
s3->rx1:1462566 s3->rx2:5252730 s1->tx1:48888 s1->tx2:563976 s1->tx3:2574978
s3->rx1:797146 s3->rx2:4744698 s1->tx1:39382 s1->tx2:562464 s1->tx3:2564352
s3->rx1:188762 s3->rx2:4590432 s1->tx1:100534 s1->tx2:465738 s1->tx3:2621850
s3->rx1:816158 s3->rx2:5228496 s1->tx1:5432 s1->tx2:585144 s1->tx3:2574936
s3->rx1:1045660 s3->rx2:5228496 s1->tx1:33950 s1->tx2:562464 s1->tx3:2594592
s3->rx1:695296 s3->rx2:5252688 s1->tx1:40740 s1->tx2:557928 s1->tx3:2593080
s3->rx1:200984 s3->rx2:5251176 s1->tx1:20370 s1->tx2:567000 s1->tx3:2600640
s3->rx1:157528 s3->rx2:5242104 s1->tx1:8148 s1->tx2:563976 s1->tx3:2618784
s3->rx1:1526392 s3->rx2:5237568 s1->tx1:38024 s1->tx2:554904 s1->tx3:2573424
s3->rx1:1089116 s3->rx2:5231520 s1->tx1:38024 s1->tx2:567000 s1->tx3:2588544
s3->rx1:1652686 s3->rx2:5249664 s1->tx1:44814 s1->tx2:560952 s1->tx3:2584008
s3->rx1:1368864 s3->rx2:5255712 s1->tx1:42098 s1->tx2:565488 s1->tx3:2584008
s3->rx1:1700216 s3->rx2:5255712 s1->tx1:43456 s1->tx2:563976 s1->tx3:2585520
s3->rx1:2085888 s3->rx2:5255712 s1->tx1:46172 s1->tx2:577584 s1->tx3:2568888
s3->rx1:1984038 s3->rx2:5245128 s1->tx1:78764 s1->tx2:556416 s1->tx3:2549232
s3->rx1:1525034 s3->rx2:5220936 s1->tx1:67900 s1->tx2:557928 s1->tx3:2537136
s3->rx1:1834658 s3->rx2:5225472 s1->tx1:44814 s1->tx2:565488 s1->tx3:2577960
s3->rx1:2510942 s3->rx2:5249664 s1->tx1:65184 s1->tx2:563976 s1->tx3:2562840
s3->rx1:1091832 s3->rx2:5252688 s1->tx1:54320 s1->tx2:559440 s1->tx3:2573424
s3->rx1:1291458 s3->rx2:5245128 s1->tx1:38024 s1->tx2:567000 s1->tx3:2585520
s3->rx1:1082326 s3->rx2:5245128 s1->tx1:39382 s1->tx2:565488 s1->tx3:2580984
s3->rx1:1010352 s3->rx2:5234544 s1->tx1:19012 s1->tx2:562464 s1->tx3:2584008
s3->rx1:698012 s3->rx2:5216400 s1->tx1:42098 s1->tx2:559440 s1->tx3:2584008
