s3->rx1:90 s3->rx2:90 s1->tx1:620 s1->tx2:748 s1->tx3:880
s3->rx1:2122 s3->rx2:3405592 s1->tx1:6403 s1->tx2:1052739 s1->tx3:1058980
s3->rx1:250 s3->rx2:5251426 s1->tx1:6997 s1->tx2:1148487 s1->tx3:2052248
s3->rx1:42 s3->rx2:5248152 s1->tx1:1948 s1->tx2:587002 s1->tx3:2607124
s3->rx1:0 s3->rx2:5254200 s1->tx1:812 s1->tx2:588980 s1->tx3:2603167
s3->rx1:112 s3->rx2:5233074 s1->tx1:1344 s1->tx2:568288 s1->tx3:2600171
s3->rx1:336 s3->rx2:5210758 s1->tx1:1099 s1->tx2:580251 s1->tx3:2585205
s3->rx1:252 s3->rx2:5224212 s1->tx1:42 s1->tx2:576072 s1->tx3:2615760
s3->rx1:252 s3->rx2:5258946 s1->tx1:609 s1->tx2:567812 s1->tx3:2624174
s3->rx1:0 s3->rx2:3284106 s1->tx1:406 s1->tx2:414491 s1->tx3:2779259
s3->rx1:0 s3->rx2:3926706 s1->tx1:42 s1->tx2:396186 s1->tx3:2792706
s3->rx1:0 s3->rx2:5258736 s1->tx1:0 s1->tx2:901152 s1->tx3:2296728
s3->rx1:0 s3->rx2:5257224 s1->tx1:0 s1->tx2:573048 s1->tx3:2615760
s3->rx1:70 s3->rx2:5242104 s1->tx1:210 s1->tx2:567280 s1->tx3:2620576
s3->rx1:0 s3->rx2:5252758 s1->tx1:350 s1->tx2:567350 s1->tx3:2620576
s3->rx1:0 s3->rx2:5225472 s1->tx1:210 s1->tx2:574700 s1->tx3:2602362
s3->rx1:0 s3->rx2:5228496 s1->tx1:812 s1->tx2:566300 s1->tx3:2604476
s3->rx1:0 s3->rx2:5219424 s1->tx1:203 s1->tx2:570227 s1->tx3:2596307
s3->rx1:0 s3->rx2:5225472 s1->tx1:0 s1->tx2:571536 s1->tx3:2618784
s3->rx1:0 s3->rx2:5249664 s1->tx1:0 s1->tx2:568512 s1->tx3:2626344
s3->rx1:0 s3->rx2:5236056 s1->tx1:0 s1->tx2:567000 s1->tx3:2603664
s3->rx1:0 s3->rx2:5245128 s1->tx1:0 s1->tx2:600264 s1->tx3:2593080
s3->rx1:0 s3->rx2:5243616 s1->tx1:0 s1->tx2:573048 s1->tx3:2614248
s3->rx1:0 s3->rx2:5255712 s1->tx1:0 s1->tx2:567000 s1->tx3:2626344
s3->rx1:0 s3->rx2:5254200 s1->tx1:0 s1->tx2:585144 s1->tx3:2605176
s3->rx1:0 s3->rx2:5245128 s1->tx1:0 s1->tx2:576072 s1->tx3:2614248
s3->rx1:0 s3->rx2:5246640 s1->tx1:70 s1->tx2:570094 s1->tx3:2618854
s3->rx1:0 s3->rx2:5240592 s1->tx1:70 s1->tx2:565628 s1->tx3:2602292
s3->rx1:0 s3->rx2:5217912 s1->tx1:70 s1->tx2:568582 s1->tx3:2615830
s3->rx1:70 s3->rx2:5242104 s1->tx1:210 s1->tx2:570304 s1->tx3:2612876
s3->rx1:74 s3->rx2:5249664 s1->tx1:70 s1->tx2:567000 s1->tx3:2624902
s3->rx1:148 s3->rx2:5252688 s1->tx1:0 s1->tx2:573048 s1->tx3:2618784
s3->rx1:141 s3->rx2:5249734 s1->tx1:1101 s1->tx2:577024 s1->tx3:2612176
s3->rx1:287896 s3->rx2:5246640 s1->tx1:9506 s1->tx2:576072 s1->tx3:2608200
s3->rx1:259378 s3->rx2:5252688 s1->tx1:5642 s1->tx2:567140 s1->tx3:2612946
s3->rx1:33950 s3->rx2:5246640 s1->tx1:9506 s1->tx2:565488 s1->tx3:2615760
s3->rx1:32592 s3->rx2:5243616 s1->tx1:5432 s1->tx2:568512 s1->tx3:2614248
s3->rx1:293328 s3->rx2:5234544 s1->tx1:5432 s1->tx2:567000 s1->tx3:2600640
s3->rx1:2798838 s3->rx2:5237568 s1->tx1:48888 s1->tx2:560952 s1->tx3:2567376
s3->rx1:2638594 s3->rx2:5252688 s1->tx1:69258 s1->tx2:563976 s1->tx3:2561328
s3->rx1:3043278 s3->rx2:5225472 s1->tx1:90986 s1->tx2:560952 s1->tx3:2531088
s3->rx1:2752666 s3->rx2:5242104 s1->tx1:95060 s1->tx2:563976 s1->tx3:2529576
s3->rx1:2239342 s3->rx2:5252688 s1->tx1:78764 s1->tx2:559440 s1->tx3:2552256
s3->rx1:2528596 s3->rx2:5254200 s1->tx1:93702 s1->tx2:559440 s1->tx3:2537136
s3->rx1:718382 s3->rx2:5243616 s1->tx1:32592 s1->tx2:579096 s1->tx3:2577960
s3->rx1:698012 s3->rx2:5237568 s1->tx1:23086 s1->tx2:567000 s1->tx3:2582496
s3->rx1:784924 s3->rx2:5228496 s1->tx1:29876 s1->tx2:562464 s1->tx3:2588544
s3->rx1:706160 s3->rx2:5237568 s1->tx1:23086 s1->tx2:579096 s1->tx3:2588544
s3->rx1:1781696 s3->rx2:5246640 s1->tx1:28518 s1->tx2:565488 s1->tx3:2587032
s3->rx1:1751820 s3->rx2:5240592 s1->tx1:58394 s1->tx2:568512 s1->tx3:2558304
s3->rx1:767270 s3->rx2:5249664 s1->tx1:50246 s1->tx2:570024 s1->tx3:2574936
s3->rx1:992698 s3->rx2:5258736 s1->tx1:31234 s1->tx2:570024 s1->tx3:2591568
s3->rx1:1368864 s3->rx2:5252688 s1->tx1:39382 s1->tx2:570024 s1->tx3:2582496
s3->rx1:1811572 s3->rx2:5243616 s1->tx1:57036 s1->tx2:563976 s1->tx3:2562840
s3->rx1:1907990 s3->rx2:5228496 s1->tx1:57106 s1->tx2:567070 s1->tx3:2540230
s3->rx1:1389234 s3->rx2:5225514 s1->tx1:43456 s1->tx2:565488 s1->tx3:2582538
s3->rx1:884058 s3->rx2:5252688 s1->tx1:36666 s1->tx2:570024 s1->tx3:2585520
s3->rx1:1588860 s3->rx2:5251218 s1->tx1:46172 s1->tx2:565488 s1->tx3:2576448
s3->rx1:1108198 s3->rx2:5252730 s1->tx1:45024 s1->tx2:564298 s1->tx3:2582706
s3->rx1:1353926 s3->rx2:5254200 s1->tx1:47530 s1->tx2:562464 s1->tx3:2579472
s3->rx1:926156 s3->rx2:5240592 s1->tx1:32662 s1->tx2:574630 s1->tx3:2584078
s3->rx1:1810214 s3->rx2:5249664 s1->tx1:51604 s1->tx2:570024 s1->tx3:2562840
