s3->rx1:266 s3->rx2:90 s1->tx1:632 s1->tx2:490 s1->tx3:580
s3->rx1:2106 s3->rx2:3333176 s1->tx1:5239 s1->tx2:1026750 s1->tx3:1032798
s3->rx1:90 s3->rx2:5240682 s1->tx1:6924 s1->tx2:1819934 s1->tx3:1378250
s3->rx1:42 s3->rx2:5261760 s1->tx1:1867 s1->tx2:2091779 s1->tx3:1109159
s3->rx1:0 s3->rx2:5263272 s1->tx1:1015 s1->tx2:2090599 s1->tx3:1103263
s3->rx1:0 s3->rx2:5245128 s1->tx1:1407 s1->tx2:2108855 s1->tx3:1079183
s3->rx1:406 s3->rx2:5231926 s1->tx1:1442 s1->tx2:2088527 s1->tx3:1084517
s3->rx1:294 s3->rx2:5222700 s1->tx1:0 s1->tx2:2097144 s1->tx3:1091664
s3->rx1:294 s3->rx2:5254452 s1->tx1:203 s1->tx2:2092608 s1->tx3:1096200
s3->rx1:0 s3->rx2:4123266 s1->tx1:651 s1->tx2:2451806 s1->tx3:734174
s3->rx1:0 s3->rx2:5245128 s1->tx1:0 s1->tx2:2026080 s1->tx3:1165752
s3->rx1:0 s3->rx2:5254200 s1->tx1:0 s1->tx2:2091096 s1->tx3:1097712
s3->rx1:0 s3->rx2:5246640 s1->tx1:0 s1->tx2:2082024 s1->tx3:1111320
s3->rx1:0 s3->rx2:5255712 s1->tx1:140 s1->tx2:2098796 s1->tx3:1093386
s3->rx1:70 s3->rx2:5252758 s1->tx1:630 s1->tx2:2106846 s1->tx3:1087688
s3->rx1:0 s3->rx2:5261760 s1->tx1:140 s1->tx2:2097284 s1->tx3:1096340
s3->rx1:0 s3->rx2:5251176 s1->tx1:609 s1->tx2:2082430 s1->tx3:1110214
s3->rx1:0 s3->rx2:5233032 s1->tx1:203 s1->tx2:2061262 s1->tx3:1107190
s3->rx1:0 s3->rx2:5223960 s1->tx1:0 s1->tx2:2106216 s1->tx3:1079568
s3->rx1:0 s3->rx2:5251176 s1->tx1:0 s1->tx2:2100168 s1->tx3:1090152
s3->rx1:0 s3->rx2:5252688 s1->tx1:0 s1->tx2:2106216 s1->tx3:1082592
s3->rx1:0 s3->rx2:5242104 s1->tx1:0 s1->tx2:2110752 s1->tx3:1082592
s3->rx1:0 s3->rx2:5260248 s1->tx1:0 s1->tx2:2091096 s1->tx3:1097712
s3->rx1:0 s3->rx2:5243616 s1->tx1:0 s1->tx2:2109240 s1->tx3:1081080
s3->rx1:0 s3->rx2:5255712 s1->tx1:0 s1->tx2:2106216 s1->tx3:1084104
s3->rx1:0 s3->rx2:5249664 s1->tx1:0 s1->tx2:2083536 s1->tx3:1108296
s3->rx1:0 s3->rx2:5263272 s1->tx1:0 s1->tx2:2121336 s1->tx3:1078056
s3->rx1:0 s3->rx2:5249664 s1->tx1:0 s1->tx2:2069928 s1->tx3:1120392
s3->rx1:0 s3->rx2:5248152 s1->tx1:70 s1->tx2:2080652 s1->tx3:1093386
s3->rx1:0 s3->rx2:5220936 s1->tx1:0 s1->tx2:2095632 s1->tx3:1093176
s3->rx1:112 s3->rx2:5258736 s1->tx1:140 s1->tx2:2079140 s1->tx3:1111390
s3->rx1:42 s3->rx2:5245198 s1->tx1:140 s1->tx2:2116800 s1->tx3:1073590
s3->rx1:42 s3->rx2:5258736 s1->tx1:812 s1->tx2:2082836 s1->tx3:1113644
s3->rx1:0 s3->rx2:5252688 s1->tx1:413 s1->tx2:2097627 s1->tx3:1090565
s3->rx1:0 s3->rx2:5243616 s1->tx1:0 s1->tx2:2106216 s1->tx3:1081080
s3->rx1:0 s3->rx2:5249664 s1->tx1:140 s1->tx2:2070068 s1->tx3:1119020
s3->rx1:0 s3->rx2:5240592 s1->tx1:0 s1->tx2:2066904 s1->tx3:1120392
s3->rx1:42 s3->rx2:5236056 s1->tx1:0 s1->tx2:2071440 s1->tx3:1099224
s3->rx1:42 s3->rx2:5223960 s1->tx1:0 s1->tx2:2098656 s1->tx3:1088640
s3->rx1:148 s3->rx2:5255712 s1->tx1:42 s1->tx2:2112306 s1->tx3:1078098
s3->rx1:74 s3->rx2:5245128 s1->tx1:0 s1->tx2:2082024 s1->tx3:1106784
s3->rx1:0 s3->rx2:5258736 s1->tx1:0 s1->tx2:2107728 s1->tx3:1082592
s3->rx1:0 s3->rx2:5240592 s1->tx1:0 s1->tx2:2089584 s1->tx3:1099224
s3->rx1:0 s3->rx2:5254200 s1->tx1:0 s1->tx2:2115288 s1->tx3:1075032
s3->rx1:74 s3->rx2:5246640 s1->tx1:0 s1->tx2:2103192 s1->tx3:1085616
s3->rx1:74 s3->rx2:5237568 s1->tx1:0 s1->tx2:2088072 s1->tx3:1094688
s3->rx1:0 s3->rx2:5226984 s1->tx1:0 s1->tx2:2088072 s1->tx3:1079568
s3->rx1:0 s3->rx2:5234544 s1->tx1:0 s1->tx2:2104704 s1->tx3:1079568
s3->rx1:0 s3->rx2:5236098 s1->tx1:0 s1->tx2:2098656 s1->tx3:1090152
s3->rx1:0 s3->rx2:5257266 s1->tx1:0 s1->tx2:2101722 s1->tx3:1094688
s3->rx1:42 s3->rx2:5251176 s1->tx1:0 s1->tx2:2115288 s1->tx3:1073520
s3->rx1:42 s3->rx2:5251176 s1->tx1:0 s1->tx2:2100168 s1->tx3:1090152
s3->rx1:42 s3->rx2:5258778 s1->tx1:0 s1->tx2:2101680 s1->tx3:1090152
s3->rx1:74 s3->rx2:5248194 s1->tx1:42 s1->tx2:2086560 s1->tx3:1103760
s3->rx1:141 s3->rx2:5248194 s1->tx1:149 s1->tx2:2079000 s1->tx3:1109850
s3->rx1:287896 s3->rx2:5228496 s1->tx1:8148 s1->tx2:2086560 s1->tx3:1072008
s3->rx1:259378 s3->rx2:5220936 s1->tx1:2716 s1->tx2:2092608 s1->tx3:1090152
s3->rx1:33950 s3->rx2:5252688 s1->tx1:10864 s1->tx2:2097214 s1->tx3:1082662
s3->rx1:32592 s3->rx2:5252688 s1->tx1:6790 s1->tx2:2103192 s1->tx3:1082592
s3->rx1:293328 s3->rx2:5255712 s1->tx1:4144 s1->tx2:2106286 s1->tx3:1082662
s3->rx1:2293662 s3->rx2:5248152 s1->tx1:50246 s1->tx2:2057832 s1->tx3:1081080
s3->rx1:2684836 s3->rx2:5260248 s1->tx1:73402 s1->tx2:2063950 s1->tx3:1058540
s3->rx1:2896614 s3->rx2:5252688 s1->tx1:86912 s1->tx2:2048760 s1->tx3:1050840
s3->rx1:3191300 s3->rx2:5236126 s1->tx1:90587 s1->tx2:2035768 s1->tx3:1063552
s3->rx1:2406376 s3->rx2:5249664 s1->tx1:74893 s1->tx2:2024974 s1->tx3:1078462
s3->rx1:2527238 s3->rx2:5223960 s1->tx1:77406 s1->tx2:2020102 s1->tx3:1090152
s3->rx1:719740 s3->rx2:5260248 s1->tx1:35308 s1->tx2:2097144 s1->tx3:1059912
s3->rx1:698012 s3->rx2:5249664 s1->tx1:16366 s1->tx2:2076046 s1->tx3:1103830
s3->rx1:784924 s3->rx2:5254200 s1->tx1:25802 s1->tx2:2066904 s1->tx3:1096200
s3->rx1:611100 s3->rx2:5258736 s1->tx1:27370 s1->tx2:2082234 s1->tx3:1082802
s3->rx1:1477504 s3->rx2:5243616 s1->tx1:31234 s1->tx2:2066904 s1->tx3:1091664
s3->rx1:1864534 s3->rx2:5231520 s1->tx1:59752 s1->tx2:2035152 s1->tx3:1076544
s3->rx1:1053808 s3->rx2:5216400 s1->tx1:40740 s1->tx2:2060856 s1->tx3:1062936
s3->rx1:992698 s3->rx2:5225472 s1->tx1:25872 s1->tx2:2080582 s1->tx3:1081150
s3->rx1:1368864 s3->rx2:5251176 s1->tx1:36666 s1->tx2:2085048 s1->tx3:1068984
s3->rx1:1811572 s3->rx2:5251176 s1->tx1:50246 s1->tx2:2056320 s1->tx3:1084104
s3->rx1:1907990 s3->rx2:5249664 s1->tx1:51604 s1->tx2:2088072 s1->tx3:1055376
s3->rx1:1389234 s3->rx2:5255712 s1->tx1:51604 s1->tx2:2065392 s1->tx3:1073520
s3->rx1:687148 s3->rx2:5257224 s1->tx1:36666 s1->tx2:2075976 s1->tx3:1078056
s3->rx1:1438122 s3->rx2:5226984 s1->tx1:28518 s1->tx2:2068416 s1->tx3:1070496
s3->rx1:1154300 s3->rx2:5225472 s1->tx1:46172 s1->tx2:2080512 s1->tx3:1058400
s3->rx1:1630958 s3->rx2:5249664 s1->tx1:43456 s1->tx2:2077488 s1->tx3:1068984
s3->rx1:950600 s3->rx2:5246640 s1->tx1:29876 s1->tx2:2092608 s1->tx3:1067472
s3->rx1:1810214 s3->rx2:5246640 s1->tx1:51604 s1->tx2:2066904 s1->tx3:1072008
s3->rx1:1208620 s3->rx2:5252688 s1->tx1:51604 s1->tx2:2074464 s1->tx3:1059912
s3->rx1:966896 s3->rx2:5243616 s1->tx1:17654 s1->tx2:2109240 s1->tx3:1062936
s3->rx1:1273804 s3->rx2:5246640 s1->tx1:35308 s1->tx2:2082024 s1->tx3:1067472
s3->rx1:869120 s3->rx2:5240592 s1->tx1:36666 s1->tx2:2074464 s1->tx3:1067472
s3->rx1:1019858 s3->rx2:5231520 s1->tx1:29876 s1->tx2:2098656 s1->tx3:1053864
s3->rx1:1228990 s3->rx2:5240592 s1->tx1:39382 s1->tx2:2083536 s1->tx3:1064448
s3->rx1:1826510 s3->rx2:5252688 s1->tx1:36666 s1->tx2:2072952 s1->tx3:1085616
s3->rx1:2076382 s3->rx2:5255712 s1->tx1:67900 s1->tx2:2053296 s1->tx3:1073520
s3->rx1:1094548 s3->rx2:5255754 s1->tx1:48888 s1->tx2:2065434 s1->tx3:1075032
s3->rx1:799862 s3->rx2:5240592 s1->tx1:25802 s1->tx2:2063880 s1->tx3:1090152
s3->rx1:1424542 s3->rx2:5228496 s1->tx1:36666 s1->tx2:2050272 s1->tx3:1079568
s3->rx1:1465282 s3->rx2:5219424 s1->tx1:46172 s1->tx2:2072952 s1->tx3:1068984
s3->rx1:1762684 s3->rx2:5249706 s1->tx1:47530 s1->tx2:2059344 s1->tx3:1081122
s3->rx1:1450344 s3->rx2:5246640 s1->tx1:59752 s1->tx2:2074464 s1->tx3:1058400
s3->rx1:1663550 s3->rx2:5255712 s1->tx1:69258 s1->tx2:2033640 s1->tx3:1087128
s3->rx1:989982 s3->rx2:5231520 s1->tx1:40740 s1->tx2:2039688 s1->tx3:1084104
s3->rx1:852866 s3->rx2:5210352 s1->tx1:24486 s1->tx2:2080512 s1->tx3:1072008
s3->rx1:957390 s3->rx2:5243616 s1->tx1:27160 s1->tx2:2068416 s1->tx3:1084104
s3->rx1:1459892 s3->rx2:5228496 s1->tx1:35308 s1->tx2:2071440 s1->tx3:1078056
s3->rx1:1527792 s3->rx2:5246640 s1->tx1:51604 s1->tx2:2065392 s1->tx3:1072008
s3->rx1:1620136 s3->rx2:5252688 s1->tx1:81480 s1->tx2:2045736 s1->tx3:1061424
s3->rx1:2035642 s3->rx2:5233032 s1->tx1:82838 s1->tx2:2026080 s1->tx3:1075032
s3->rx1:2266544 s3->rx2:5251176 s1->tx1:58394 s1->tx2:2068458 s1->tx3:1062978
s3->rx1:1508780 s3->rx2:5226984 s1->tx1:48930 s1->tx2:2047290 s1->tx3:1070538
s3->rx1:1338988 s3->rx2:5223960 s1->tx1:46172 s1->tx2:2053296 s1->tx3:1085616
s3->rx1:329994 s3->rx2:5255712 s1->tx1:24444 s1->tx2:2063880 s1->tx3:1102248
s3->rx1:186046 s3->rx2:5248152 s1->tx1:8148 s1->tx2:2092608 s1->tx3:1090152
s3->rx1:1078252 s3->rx2:5248152 s1->tx1:32592 s1->tx2:2071440 s1->tx3:1084104
s3->rx1:1104054 s3->rx2:5240592 s1->tx1:31234 s1->tx2:2119824 s1->tx3:1035720
s3->rx1:434560 s3->rx2:5239080 s1->tx1:29876 s1->tx2:2072952 s1->tx3:1076544
s3->rx1:133084 s3->rx2:5226984 s1->tx1:8148 s1->tx2:2069928 s1->tx3:1090152
s3->rx1:771344 s3->rx2:5226984 s1->tx1:8148 s1->tx2:2088142 s1->tx3:1087198
s3->rx1:1265656 s3->rx2:5242104 s1->tx1:46172 s1->tx2:2065392 s1->tx3:1076544
s3->rx1:1324050 s3->rx2:5255712 s1->tx1:33950 s1->tx2:2056320 s1->tx3:1103760
s3->rx1:1572564 s3->rx2:5254200 s1->tx1:47530 s1->tx2:2065392 s1->tx3:1081080
s3->rx1:1481578 s3->rx2:5251176 s1->tx1:47530 s1->tx2:2077488 s1->tx3:1069054
s3->rx1:1655402 s3->rx2:5243616 s1->tx1:43456 s1->tx2:2066904 s1->tx3:1059912
s3->rx1:2443042 s3->rx2:5222448 s1->tx1:61180 s1->tx2:2077558 s1->tx3:1049398
