s3->rx1:646 s3->rx2:646 s1->tx1:13494 s1->tx2:13696 s1->tx3:13536
s3->rx1:1904 s3->rx2:632408 s1->tx1:3969 s1->tx2:346991 s1->tx3:359247
s3->rx1:0 s3->rx2:5281486 s1->tx1:1354 s1->tx2:2642888 s1->tx3:2641306
s3->rx1:70 s3->rx2:5275368 s1->tx1:1498 s1->tx2:2635332 s1->tx3:2635402
s3->rx1:0 s3->rx2:5270832 s1->tx1:60 s1->tx2:2634024 s1->tx3:2634024
s3->rx1:0 s3->rx2:5270832 s1->tx1:575 s1->tx2:2638948 s1->tx3:2638745
s3->rx1:336 s3->rx2:5274192 s1->tx1:956 s1->tx2:2636379 s1->tx3:2636582
s3->rx1:0 s3->rx2:5275368 s1->tx1:60 s1->tx2:2636988 s1->tx3:2635476
s3->rx1:0 s3->rx2:5272344 s1->tx1:60 s1->tx2:2636988 s1->tx3:2640012
s3->rx1:0 s3->rx2:5278392 s1->tx1:200 s1->tx2:2640222 s1->tx3:2637198
s3->rx1:0 s3->rx2:5266296 s1->tx1:270 s1->tx2:2632592 s1->tx3:2635476
s3->rx1:70 s3->rx2:5270902 s1->tx1:550 s1->tx2:2636026 s1->tx3:2634584
s3->rx1:0 s3->rx2:5273856 s1->tx1:190 s1->tx2:2637058 s1->tx3:2637128
s3->rx1:0 s3->rx2:5270832 s1->tx1:466 s1->tx2:2639109 s1->tx3:2639109
s3->rx1:0 s3->rx2:5276880 s1->tx1:669 s1->tx2:2637394 s1->tx3:2637394
s3->rx1:0 s3->rx2:5272344 s1->tx1:60 s1->tx2:2633964 s1->tx3:2633964
s3->rx1:0 s3->rx2:5272344 s1->tx1:60 s1->tx2:2638500 s1->tx3:2638500
s3->rx1:0 s3->rx2:5278392 s1->tx1:60 s1->tx2:2635476 s1->tx3:2633964
s3->rx1:0 s3->rx2:5263272 s1->tx1:60 s1->tx2:2632452 s1->tx3:2634024
s3->rx1:0 s3->rx2:5270832 s1->tx1:120 s1->tx2:2638560 s1->tx3:2638500
s3->rx1:0 s3->rx2:5276880 s1->tx1:60 s1->tx2:2636988 s1->tx3:2635476
s3->rx1:0 s3->rx2:5270832 s1->tx1:60 s1->tx2:2635476 s1->tx3:2636988
s3->rx1:0 s3->rx2:5276880 s1->tx1:60 s1->tx2:2638500 s1->tx3:2638500
s3->rx1:0 s3->rx2:5273856 s1->tx1:270 s1->tx2:2637198 s1->tx3:2637128
s3->rx1:0 s3->rx2:5272344 s1->tx1:200 s1->tx2:2634034 s1->tx3:2634034
s3->rx1:0 s3->rx2:5266296 s1->tx1:60 s1->tx2:2634034 s1->tx3:2634024
s3->rx1:0 s3->rx2:5270832 s1->tx1:120 s1->tx2:2637048 s1->tx3:2636988
s3->rx1:0 s3->rx2:5270832 s1->tx1:60 s1->tx2:2633964 s1->tx3:2633964
s3->rx1:0 s3->rx2:5267808 s1->tx1:200 s1->tx2:2635686 s1->tx3:2634174
s3->rx1:336 s3->rx2:5272344 s1->tx1:1068 s1->tx2:1311972 s1->tx3:1302900
s3->rx1:70 s3->rx2:5276950 s1->tx1:270 s1->tx2:320744 s1->tx3:320884
s3->rx1:0 s3->rx2:5273856 s1->tx1:200 s1->tx2:320744 s1->tx3:320744
s3->rx1:293328 s3->rx2:5278392 s1->tx1:293388 s1->tx2:211740 s1->tx3:429468
s3->rx1:259378 s3->rx2:5273856 s1->tx1:259438 s1->tx2:172488 s1->tx3:470352
s3->rx1:33950 s3->rx2:5275368 s1->tx1:34070 s1->tx2:164868 s1->tx3:473316
s3->rx1:35308 s3->rx2:5266296 s1->tx1:35368 s1->tx2:183012 s1->tx3:459708
