s3->rx1:646 s3->rx2:646 s1->tx1:13390 s1->tx2:13592 s1->tx3:13522
s3->rx1:1904 s3->rx2:317912 s1->tx1:3767 s1->tx2:183493 s1->tx3:192725
s3->rx1:0 s3->rx2:5264784 s1->tx1:1696 s1->tx2:2637244 s1->tx3:2638624
s3->rx1:70 s3->rx2:5270832 s1->tx1:1086 s1->tx2:2634858 s1->tx3:2634990
s3->rx1:0 s3->rx2:5267878 s1->tx1:130 s1->tx2:2635606 s1->tx3:2634094
s3->rx1:0 s3->rx2:5273856 s1->tx1:526 s1->tx2:2636085 s1->tx3:2635882
s3->rx1:336 s3->rx2:5262096 s1->tx1:1005 s1->tx2:2633194 s1->tx3:2633397
s3->rx1:0 s3->rx2:5261760 s1->tx1:60 s1->tx2:2632452 s1->tx3:2633964
s3->rx1:0 s3->rx2:5270832 s1->tx1:60 s1->tx2:2633964 s1->tx3:2633964
s3->rx1:0 s3->rx2:5270832 s1->tx1:60 s1->tx2:2635476 s1->tx3:2633964
s3->rx1:0 s3->rx2:5264784 s1->tx1:620 s1->tx2:2633012 s1->tx3:2633012
s3->rx1:70 s3->rx2:5264784 s1->tx1:340 s1->tx2:2629638 s1->tx3:2631280
s3->rx1:0 s3->rx2:5267878 s1->tx1:190 s1->tx2:2637188 s1->tx3:2637058
s3->rx1:0 s3->rx2:5266296 s1->tx1:669 s1->tx2:2633264 s1->tx3:2633061
s3->rx1:0 s3->rx2:5272344 s1->tx1:466 s1->tx2:2635679 s1->tx3:2634370
s3->rx1:0 s3->rx2:5264784 s1->tx1:60 s1->tx2:2633964 s1->tx3:2635476
s3->rx1:0 s3->rx2:5266296 s1->tx1:60 s1->tx2:2630940 s1->tx3:2630940
s3->rx1:0 s3->rx2:5275368 s1->tx1:60 s1->tx2:2640012 s1->tx3:2640012
s3->rx1:0 s3->rx2:5270832 s1->tx1:60 s1->tx2:2636988 s1->tx3:2635536
s3->rx1:0 s3->rx2:5270832 s1->tx1:120 s1->tx2:2634024 s1->tx3:2638500
s3->rx1:0 s3->rx2:5273856 s1->tx1:60 s1->tx2:2636988 s1->tx3:2635476
s3->rx1:0 s3->rx2:5270832 s1->tx1:60 s1->tx2:2633964 s1->tx3:2632452
s3->rx1:0 s3->rx2:5267808 s1->tx1:60 s1->tx2:2635476 s1->tx3:2635476
s3->rx1:0 s3->rx2:5267808 s1->tx1:200 s1->tx2:2634104 s1->tx3:2634034
s3->rx1:0 s3->rx2:5270832 s1->tx1:270 s1->tx2:2634104 s1->tx3:2632662
s3->rx1:0 s3->rx2:5267808 s1->tx1:130 s1->tx2:2635546 s1->tx3:2637058
s3->rx1:0 s3->rx2:5285952 s1->tx1:120 s1->tx2:2641654 s1->tx3:2640212
s3->rx1:0 s3->rx2:5261760 s1->tx1:130 s1->tx2:2632522 s1->tx3:2634034
s3->rx1:0 s3->rx2:5270832 s1->tx1:200 s1->tx2:2635616 s1->tx3:2635616
s3->rx1:336 s3->rx2:5270832 s1->tx1:1271 s1->tx2:1573751 s1->tx3:1561655
s3->rx1:70 s3->rx2:5276950 s1->tx1:130 s1->tx2:341772 s1->tx3:291876
s3->rx1:0 s3->rx2:5261760 s1->tx1:200 s1->tx2:298064 s1->tx3:347960
s3->rx1:286538 s3->rx2:5267808 s1->tx1:286598 s1->tx2:146794 s1->tx3:495996
s3->rx1:259378 s3->rx2:5273856 s1->tx1:259438 s1->tx2:114972 s1->tx3:526236
s3->rx1:33950 s3->rx2:5267808 s1->tx1:34010 s1->tx2:75720 s1->tx3:565608
s3->rx1:32592 s3->rx2:5276880 s1->tx1:32712 s1->tx2:77172 s1->tx3:562524
s3->rx1:293328 s3->rx2:5267808 s1->tx1:293388 s1->tx2:81708 s1->tx3:556476
s3->rx1:2800238 s3->rx2:5270832 s1->tx1:2615568 s1->tx2:68100 s1->tx3:574620
s3->rx1:2638636 s3->rx2:5270832 s1->tx1:2625074 s1->tx2:69612 s1->tx3:568572
s3->rx1:3043320 s3->rx2:5267808 s1->tx1:2866798 s1->tx2:95316 s1->tx3:547404
s3->rx1:2752666 s3->rx2:5269320 s1->tx1:3075930 s1->tx2:92292 s1->tx3:548916
s3->rx1:2911594 s3->rx2:5272344 s1->tx1:2430880 s1->tx2:109026 s1->tx3:530874
s3->rx1:1985438 s3->rx2:5267808 s1->tx1:2478470 s1->tx2:107454 s1->tx3:530814
s3->rx1:593488 s3->rx2:5270832 s1->tx1:662764 s1->tx2:90822 s1->tx3:551982
s3->rx1:699412 s3->rx2:5266296 s1->tx1:669554 s1->tx2:101406 s1->tx3:538374
s3->rx1:786324 s3->rx2:5272428 s1->tx1:786342 s1->tx2:86286 s1->tx3:553494
s3->rx1:707560 s3->rx2:5264868 s1->tx1:707578 s1->tx2:71166 s1->tx3:571638
s3->rx1:1783054 s3->rx2:5276964 s1->tx1:1783114 s1->tx2:80196 s1->tx3:557988
s3->rx1:1753220 s3->rx2:258636 s1->tx1:1753238 s1->tx2:83262 s1->tx3:559602
s3->rx1:958790 s3->rx2:84 s1->tx1:958868 s1->tx2:84834 s1->tx3:555006
s3->rx1:1009036 s3->rx2:2697492 s1->tx1:1009460 s1->tx2:204502 s1->tx3:408552
s3->rx1:1497874 s3->rx2:5267808 s1->tx1:1404232 s1->tx2:320604 s1->tx3:320604
s3->rx1:1907990 s3->rx2:5269320 s1->tx1:1749304 s1->tx2:320744 s1->tx3:320744
