s3->rx1:90 s3->rx2:90 s1->tx1:534 s1->tx2:444 s1->tx3:572
s3->rx1:2122 s3->rx2:1684936 s1->tx1:5606 s1->tx2:1705200 s1->tx3:5978
s3->rx1:250 s3->rx2:2617432 s1->tx1:6691 s1->tx2:2624138 s1->tx3:6609
s3->rx1:42 s3->rx2:2623410 s1->tx1:3199 s1->tx2:2628016 s1->tx3:3074
s3->rx1:0 s3->rx2:2624832 s1->tx1:1015 s1->tx2:2628871 s1->tx3:1015
s3->rx1:0 s3->rx2:2621808 s1->tx1:1463 s1->tx2:2615515 s1->tx3:1337
s3->rx1:406 s3->rx2:2610118 s1->tx1:1407 s1->tx2:2609803 s1->tx3:1330
s3->rx1:0 s3->rx2:2612736 s1->tx1:0 s1->tx2:2621808 s1->tx3:0
s3->rx1:0 s3->rx2:2626344 s1->tx1:406 s1->tx2:2625238 s1->tx3:609
s3->rx1:0 s3->rx2:2623320 s1->tx1:609 s1->tx2:2626953 s1->tx3:406
s3->rx1:0 s3->rx2:2626344 s1->tx1:0 s1->tx2:2624832 s1->tx3:0
s3->rx1:0 s3->rx2:2627856 s1->tx1:0 s1->tx2:2626344 s1->tx3:0
s3->rx1:0 s3->rx2:2621808 s1->tx1:70 s1->tx2:2621878 s1->tx3:70
s3->rx1:70 s3->rx2:2621808 s1->tx1:350 s1->tx2:2620646 s1->tx3:350
s3->rx1:0 s3->rx2:2621878 s1->tx1:280 s1->tx2:2626694 s1->tx3:350
s3->rx1:0 s3->rx2:2626344 s1->tx1:210 s1->tx2:2624972 s1->tx3:140
s3->rx1:0 s3->rx2:2623320 s1->tx1:406 s1->tx2:2622214 s1->tx3:609
s3->rx1:0 s3->rx2:2617272 s1->tx1:609 s1->tx2:2608809 s1->tx3:406
s3->rx1:0 s3->rx2:2611224 s1->tx1:0 s1->tx2:2623320 s1->tx3:0
s3->rx1:0 s3->rx2:2629368 s1->tx1:0 s1->tx2:2626344 s1->tx3:0
s3->rx1:0 s3->rx2:2624832 s1->tx1:0 s1->tx2:2627856 s1->tx3:0
s3->rx1:0 s3->rx2:2624832 s1->tx1:0 s1->tx2:2620296 s1->tx3:0
s3->rx1:0 s3->rx2:2624832 s1->tx1:0 s1->tx2:2624832 s1->tx3:0
s3->rx1:0 s3->rx2:2620296 s1->tx1:0 s1->tx2:2624832 s1->tx3:0
s3->rx1:0 s3->rx2:2629368 s1->tx1:0 s1->tx2:2627856 s1->tx3:0
s3->rx1:0 s3->rx2:2623320 s1->tx1:0 s1->tx2:2621808 s1->tx3:0
s3->rx1:0 s3->rx2:2620296 s1->tx1:70 s1->tx2:2617342 s1->tx3:70
s3->rx1:0 s3->rx2:2617272 s1->tx1:0 s1->tx2:2609712 s1->tx3:0
s3->rx1:70 s3->rx2:2614248 s1->tx1:210 s1->tx2:2623530 s1->tx3:210
s3->rx1:0 s3->rx2:2621808 s1->tx1:70 s1->tx2:2626414 s1->tx3:70
s3->rx1:215 s3->rx2:2627856 s1->tx1:215 s1->tx2:2626414 s1->tx3:70
s3->rx1:266168 s3->rx2:2624902 s1->tx1:127862 s1->tx2:2511642 s1->tx3:280
s3->rx1:32592 s3->rx2:2624832 s1->tx1:171717 s1->tx2:2738841 s1->tx3:609
s3->rx1:259378 s3->rx2:2629368 s1->tx1:260134 s1->tx2:2628542 s1->tx3:616
s3->rx1:28518 s3->rx2:2624832 s1->tx1:28518 s1->tx2:2624832 s1->tx3:0
s3->rx1:33950 s3->rx2:2624832 s1->tx1:33950 s1->tx2:2626344 s1->tx3:0
s3->rx1:1507380 s3->rx2:2626344 s1->tx1:953316 s1->tx2:1997352 s1->tx3:0
s3->rx1:2688840 s3->rx2:2615760 s1->tx1:1138004 s1->tx2:2032128 s1->tx3:0
s3->rx1:2755382 s3->rx2:2614248 s1->tx1:646408 s1->tx2:2537136 s1->tx3:0
s3->rx1:3100314 s3->rx2:2620296 s1->tx1:623322 s1->tx2:2559816 s1->tx3:0
s3->rx1:2437610 s3->rx2:2620296 s1->tx1:630112 s1->tx2:2556792 s1->tx3:0
s3->rx1:3257842 s3->rx2:2624832 s1->tx1:581224 s1->tx2:2597616 s1->tx3:0
s3->rx1:975044 s3->rx2:2624832 s1->tx1:564928 s1->tx2:2627856 s1->tx3:0
s3->rx1:526904 s3->rx2:2626344 s1->tx1:571718 s1->tx2:2629368 s1->tx3:0
s3->rx1:801220 s3->rx2:2623320 s1->tx1:597520 s1->tx2:2591568 s1->tx3:0
s3->rx1:769986 s3->rx2:2624832 s1->tx1:592088 s1->tx2:2594592 s1->tx3:0
s3->rx1:976402 s3->rx2:2618784 s1->tx1:563570 s1->tx2:2617272 s1->tx3:0
s3->rx1:1950088 s3->rx2:2618784 s1->tx1:635544 s1->tx2:2550744 s1->tx3:0
s3->rx1:1431332 s3->rx2:2621850 s1->tx1:611100 s1->tx2:2576448 s1->tx3:0
s3->rx1:810726 s3->rx2:2629368 s1->tx1:583940 s1->tx2:2600682 s1->tx3:0
s3->rx1:1197756 s3->rx2:2630880 s1->tx1:583940 s1->tx2:2611224 s1->tx3:0
s3->rx1:1664908 s3->rx2:2621808 s1->tx1:533694 s1->tx2:2650536 s1->tx3:0
s3->rx1:1635032 s3->rx2:2624832 s1->tx1:585298 s1->tx2:2617272 s1->tx3:0
s3->rx1:1648612 s3->rx2:2623320 s1->tx1:617960 s1->tx2:2570470 s1->tx3:70
s3->rx1:1208620 s3->rx2:2621808 s1->tx1:621964 s1->tx2:2564352 s1->tx3:0
s3->rx1:976402 s3->rx2:2615760 s1->tx1:592088 s1->tx2:2573424 s1->tx3:0
s3->rx1:1425900 s3->rx2:2612736 s1->tx1:619248 s1->tx2:2568888 s1->tx3:0
s3->rx1:1443554 s3->rx2:2626344 s1->tx1:596162 s1->tx2:2596174 s1->tx3:0
s3->rx1:1105412 s3->rx2:2624832 s1->tx1:604310 s1->tx2:2585520 s1->tx3:0
s3->rx1:1679916 s3->rx2:2629368 s1->tx1:533694 s1->tx2:2649024 s1->tx3:0
s3->rx1:1609230 s3->rx2:2624832 s1->tx1:560994 s1->tx2:2643116 s1->tx3:140
s3->rx1:598878 s3->rx2:2627856 s1->tx1:584080 s1->tx2:2603804 s1->tx3:210
s3->rx1:1180102 s3->rx2:2626344 s1->tx1:592088 s1->tx2:2600640 s1->tx3:0
s3->rx1:1155658 s3->rx2:2617272 s1->tx1:601867 s1->tx2:2576721 s1->tx3:476
s3->rx1:837886 s3->rx2:2618784 s1->tx1:591542 s1->tx2:2595404 s1->tx3:609
s3->rx1:1550836 s3->rx2:2621878 s1->tx1:605808 s1->tx2:2582636 s1->tx3:140
s3->rx1:1201830 s3->rx2:2629368 s1->tx1:541912 s1->tx2:2649094 s1->tx3:70
s3->rx1:2145640 s3->rx2:2624832 s1->tx1:674926 s1->tx2:2518992 s1->tx3:70
s3->rx1:1501948 s3->rx2:2624832 s1->tx1:601594 s1->tx2:2576448 s1->tx3:0
s3->rx1:890848 s3->rx2:2627856 s1->tx1:525826 s1->tx2:2668890 s1->tx3:140
s3->rx1:814842 s3->rx2:2623320 s1->tx1:562212 s1->tx2:2636928 s1->tx3:0
s3->rx1:1421826 s3->rx2:2618784 s1->tx1:604352 s1->tx2:2568888 s1->tx3:0
