s3->rx1:90 s3->rx2:176 s1->tx1:370 s1->tx2:314 s1->tx3:490
s3->rx1:2122 s3->rx2:2154 s1->tx1:5574 s1->tx2:5630 s1->tx3:5630
s3->rx1:160 s3->rx2:90 s1->tx1:6621 s1->tx2:7059 s1->tx3:6969
s3->rx1:132 s3->rx2:0 s1->tx1:3094 s1->tx2:2656 s1->tx3:2859
s3->rx1:0 s3->rx2:0 s1->tx1:1015 s1->tx2:1015 s1->tx3:1015
s3->rx1:42 s3->rx2:70 s1->tx1:1729 s1->tx2:1477 s1->tx3:1477
s3->rx1:364 s3->rx2:336 s1->tx1:1344 s1->tx2:1596 s1->tx3:1393
s3->rx1:0 s3->rx2:0 s1->tx1:0 s1->tx2:0 s1->tx3:0
s3->rx1:0 s3->rx2:0 s1->tx1:203 s1->tx2:203 s1->tx3:406
s3->rx1:0 s3->rx2:0 s1->tx1:812 s1->tx2:812 s1->tx3:609
s3->rx1:0 s3->rx2:0 s1->tx1:0 s1->tx2:0 s1->tx3:0
s3->rx1:0 s3->rx2:0 s1->tx1:0 s1->tx2:0 s1->tx3:0
s3->rx1:0 s3->rx2:0 s1->tx1:0 s1->tx2:0 s1->tx3:0
s3->rx1:70 s3->rx2:70 s1->tx1:630 s1->tx2:630 s1->tx3:630
s3->rx1:0 s3->rx2:0 s1->tx1:70 s1->tx2:140 s1->tx3:70
s3->rx1:0 s3->rx2:0 s1->tx1:210 s1->tx2:140 s1->tx3:210
s3->rx1:0 s3->rx2:0 s1->tx1:406 s1->tx2:609 s1->tx3:609
s3->rx1:0 s3->rx2:0 s1->tx1:609 s1->tx2:406 s1->tx3:406
s3->rx1:0 s3->rx2:0 s1->tx1:0 s1->tx2:0 s1->tx3:0
s3->rx1:0 s3->rx2:0 s1->tx1:0 s1->tx2:0 s1->tx3:0
s3->rx1:0 s3->rx2:0 s1->tx1:0 s1->tx2:0 s1->tx3:0
s3->rx1:0 s3->rx2:0 s1->tx1:0 s1->tx2:0 s1->tx3:0
s3->rx1:0 s3->rx2:0 s1->tx1:0 s1->tx2:0 s1->tx3:0
s3->rx1:0 s3->rx2:0 s1->tx1:0 s1->tx2:0 s1->tx3:0
s3->rx1:0 s3->rx2:0 s1->tx1:0 s1->tx2:0 s1->tx3:0
s3->rx1:0 s3->rx2:0 s1->tx1:0 s1->tx2:0 s1->tx3:0
s3->rx1:0 s3->rx2:0 s1->tx1:0 s1->tx2:0 s1->tx3:0
s3->rx1:0 s3->rx2:0 s1->tx1:210 s1->tx2:210 s1->tx3:210
s3->rx1:70 s3->rx2:0 s1->tx1:140 s1->tx2:140 s1->tx3:140
s3->rx1:0 s3->rx2:70 s1->tx1:280 s1->tx2:280 s1->tx3:280
s3->rx1:215 s3->rx2:0 s1->tx1:215 s1->tx2:0 s1->tx3:0
s3->rx1:266168 s3->rx2:0 s1->tx1:183400 s1->tx2:70 s1->tx3:70
s3->rx1:32592 s3->rx2:0 s1->tx1:116242 s1->tx2:812 s1->tx3:812
s3->rx1:259378 s3->rx2:0 s1->tx1:259791 s1->tx2:413 s1->tx3:413
s3->rx1:28518 s3->rx2:0 s1->tx1:28518 s1->tx2:0 s1->tx3:0
s3->rx1:34034 s3->rx2:0 s1->tx1:34034 s1->tx2:0 s1->tx3:0
s3->rx1:2088604 s3->rx2:0 s1->tx1:1609230 s1->tx2:0 s1->tx3:0
s3->rx1:2106258 s3->rx2:0 s1->tx1:2610076 s1->tx2:0 s1->tx3:0
s3->rx1:2755382 s3->rx2:0 s1->tx1:2730938 s1->tx2:0 s1->tx3:0
s3->rx1:3100314 s3->rx2:0 s1->tx1:3040562 s1->tx2:0 s1->tx3:0
s3->rx1:2437610 s3->rx2:0 s1->tx1:2402302 s1->tx2:0 s1->tx3:0
s3->rx1:3259200 s3->rx2:0 s1->tx1:3089450 s1->tx2:0 s1->tx3:0
s3->rx1:975044 s3->rx2:0 s1->tx1:1239854 s1->tx2:0 s1->tx3:0
s3->rx1:649124 s3->rx2:0 s1->tx1:649124 s1->tx2:0 s1->tx3:0
s3->rx1:841960 s3->rx2:0 s1->tx1:841960 s1->tx2:0 s1->tx3:0
s3->rx1:717024 s3->rx2:0 s1->tx1:703444 s1->tx2:0 s1->tx3:0
s3->rx1:866404 s3->rx2:0 s1->tx1:893564 s1->tx2:0 s1->tx3:0
s3->rx1:1950088 s3->rx2:0 s1->tx1:1936508 s1->tx2:0 s1->tx3:0
s3->rx1:1431332 s3->rx2:0 s1->tx1:1431332 s1->tx2:0 s1->tx3:0
s3->rx1:810726 s3->rx2:0 s1->tx1:810726 s1->tx2:0 s1->tx3:0
s3->rx1:1197756 s3->rx2:0 s1->tx1:1197756 s1->tx2:0 s1->tx3:0
s3->rx1:1664908 s3->rx2:0 s1->tx1:1664908 s1->tx2:0 s1->tx3:0
s3->rx1:2030210 s3->rx2:0 s1->tx1:1914780 s1->tx2:0 s1->tx3:0
s3->rx1:1390592 s3->rx2:0 s1->tx1:1506022 s1->tx2:0 s1->tx3:0
s3->rx1:1123066 s3->rx2:0 s1->tx1:1123066 s1->tx2:0 s1->tx3:0
s3->rx1:924798 s3->rx2:0 s1->tx1:937090 s1->tx2:70 s1->tx3:70
s3->rx1:1425900 s3->rx2:0 s1->tx1:1413678 s1->tx2:0 s1->tx3:0
s3->rx1:1443554 s3->rx2:0 s1->tx1:1443694 s1->tx2:140 s1->tx3:140
s3->rx1:1105412 s3->rx2:0 s1->tx1:1105412 s1->tx2:0 s1->tx3:0
s3->rx1:1679916 s3->rx2:70 s1->tx1:1589140 s1->tx2:280 s1->tx3:280
s3->rx1:1609230 s3->rx2:0 s1->tx1:1700216 s1->tx2:0 s1->tx3:0
s3->rx1:598878 s3->rx2:0 s1->tx1:599018 s1->tx2:140 s1->tx3:140
s3->rx1:1415036 s3->rx2:0 s1->tx1:1401456 s1->tx2:0 s1->tx3:0
s3->rx1:1014426 s3->rx2:0 s1->tx1:1028482 s1->tx2:679 s1->tx3:679
s3->rx1:999488 s3->rx2:0 s1->tx1:796397 s1->tx2:406 s1->tx3:406
s3->rx1:1295532 s3->rx2:0 s1->tx1:1499232 s1->tx2:0 s1->tx3:0
s3->rx1:1201872 s3->rx2:0 s1->tx1:1201872 s1->tx2:0 s1->tx3:0
s3->rx1:2145640 s3->rx2:0 s1->tx1:2145640 s1->tx2:0 s1->tx3:0
s3->rx1:1501948 s3->rx2:0 s1->tx1:1501948 s1->tx2:0 s1->tx3:0
s3->rx1:890848 s3->rx2:0 s1->tx1:891058 s1->tx2:140 s1->tx3:140
s3->rx1:1157016 s3->rx2:0 s1->tx1:1067388 s1->tx2:0 s1->tx3:0
s3->rx1:1501990 s3->rx2:0 s1->tx1:1405572 s1->tx2:70 s1->tx3:70
s3->rx1:1605156 s3->rx2:0 s1->tx1:1496516 s1->tx2:0 s1->tx3:0
s3->rx1:1893052 s3->rx2:0 s1->tx1:1929718 s1->tx2:0 s1->tx3:0
s3->rx1:1326766 s3->rx2:0 s1->tx1:1588860 s1->tx2:0 s1->tx3:0
s3->rx1:1250718 s3->rx2:0 s1->tx1:1246644 s1->tx2:0 s1->tx3:0
s3->rx1:862330 s3->rx2:0 s1->tx1:862330 s1->tx2:0 s1->tx3:0
s3->rx1:763196 s3->rx2:0 s1->tx1:763196 s1->tx2:0 s1->tx3:0
s3->rx1:1594292 s3->rx2:0 s1->tx1:1588860 s1->tx2:0 s1->tx3:0
s3->rx1:1318618 s3->rx2:0 s1->tx1:1300964 s1->tx2:0 s1->tx3:0
s3->rx1:1728734 s3->rx2:0 s1->tx1:1580712 s1->tx2:0 s1->tx3:0
s3->rx1:2043790 s3->rx2:0 s1->tx1:1886262 s1->tx2:0 s1->tx3:0
