s3->rx1:90 s3->rx2:90 s1->tx1:370 s1->tx2:400 s1->tx3:404
s3->rx1:2122 s3->rx2:2080 s1->tx1:5114 s1->tx2:5244 s1->tx3:4916
s3->rx1:250 s3->rx2:250 s1->tx1:5740 s1->tx2:5998 s1->tx3:5575
s3->rx1:42 s3->rx2:0 s1->tx1:4662 s1->tx2:4154 s1->tx3:4987
s3->rx1:0 s3->rx2:0 s1->tx1:1015 s1->tx2:1015 s1->tx3:1015
s3->rx1:0 s3->rx2:0 s1->tx1:1085 s1->tx2:1155 s1->tx3:1015
s3->rx1:406 s3->rx2:406 s1->tx1:2191 s1->tx2:2121 s1->tx3:2261
s3->rx1:0 s3->rx2:0 s1->tx1:1020 s1->tx2:1020 s1->tx3:1020
s3->rx1:0 s3->rx2:0 s1->tx1:1020 s1->tx2:1223 s1->tx3:1020
s3->rx1:0 s3->rx2:0 s1->tx1:1015 s1->tx2:812 s1->tx3:1015
s3->rx1:0 s3->rx2:0 s1->tx1:1020 s1->tx2:1020 s1->tx3:1020
s3->rx1:0 s3->rx2:0 s1->tx1:0 s1->tx2:0 s1->tx3:0
s3->rx1:0 s3->rx2:0 s1->tx1:0 s1->tx2:0 s1->tx3:0
s3->rx1:0 s3->rx2:0 s1->tx1:70 s1->tx2:140 s1->tx3:0
s3->rx1:70 s3->rx2:70 s1->tx1:700 s1->tx2:560 s1->tx3:630
s3->rx1:0 s3->rx2:0 s1->tx1:140 s1->tx2:210 s1->tx3:280
s3->rx1:0 s3->rx2:0 s1->tx1:0 s1->tx2:203 s1->tx3:0
s3->rx1:0 s3->rx2:0 s1->tx1:1015 s1->tx2:812 s1->tx3:1015
s3->rx1:0 s3->rx2:0 s1->tx1:0 s1->tx2:0 s1->tx3:0
s3->rx1:0 s3->rx2:0 s1->tx1:0 s1->tx2:0 s1->tx3:0
s3->rx1:0 s3->rx2:0 s1->tx1:0 s1->tx2:0 s1->tx3:0
s3->rx1:0 s3->rx2:0 s1->tx1:0 s1->tx2:0 s1->tx3:0
s3->rx1:0 s3->rx2:0 s1->tx1:0 s1->tx2:0 s1->tx3:0
s3->rx1:0 s3->rx2:0 s1->tx1:0 s1->tx2:0 s1->tx3:0
s3->rx1:0 s3->rx2:0 s1->tx1:0 s1->tx2:0 s1->tx3:0
s3->rx1:0 s3->rx2:0 s1->tx1:0 s1->tx2:0 s1->tx3:0
s3->rx1:0 s3->rx2:0 s1->tx1:0 s1->tx2:0 s1->tx3:0
s3->rx1:0 s3->rx2:0 s1->tx1:70 s1->tx2:70 s1->tx3:0
s3->rx1:0 s3->rx2:0 s1->tx1:0 s1->tx2:70 s1->tx3:0
s3->rx1:0 s3->rx2:70 s1->tx1:280 s1->tx2:280 s1->tx3:280
s3->rx1:215 s3->rx2:0 s1->tx1:285 s1->tx2:70 s1->tx3:70
s3->rx1:267526 s3->rx2:0 s1->tx1:267876 s1->tx2:210 s1->tx3:350
s3->rx1:31234 s3->rx2:0 s1->tx1:31843 s1->tx2:609 s1->tx3:609
s3->rx1:259448 s3->rx2:0 s1->tx1:259924 s1->tx2:616 s1->tx3:616
s3->rx1:33950 s3->rx2:0 s1->tx1:33950 s1->tx2:0 s1->tx3:0
s3->rx1:28518 s3->rx2:0 s1->tx1:31234 s1->tx2:0 s1->tx3:0
s3->rx1:1507380 s3->rx2:0 s1->tx1:1504664 s1->tx2:0 s1->tx3:0
s3->rx1:2687482 s3->rx2:0 s1->tx1:2604644 s1->tx2:0 s1->tx3:0
s3->rx1:2755382 s3->rx2:0 s1->tx1:2672544 s1->tx2:0 s1->tx3:0
s3->rx1:3100314 s3->rx2:0 s1->tx1:3040562 s1->tx2:0 s1->tx3:0
s3->rx1:2437610 s3->rx2:0 s1->tx1:2399586 s1->tx2:0 s1->tx3:0
s3->rx1:3259200 s3->rx2:0 s1->tx1:3084018 s1->tx2:0 s1->tx3:0
s3->rx1:975044 s3->rx2:0 s1->tx1:1413678 s1->tx2:0 s1->tx3:0
s3->rx1:649124 s3->rx2:0 s1->tx1:602952 s1->tx2:0 s1->tx3:0
s3->rx1:677642 s3->rx2:0 s1->tx1:723814 s1->tx2:0 s1->tx3:0
s3->rx1:771344 s3->rx2:0 s1->tx1:771344 s1->tx2:0 s1->tx3:0
s3->rx1:976402 s3->rx2:0 s1->tx1:976402 s1->tx2:0 s1->tx3:0
s3->rx1:1950088 s3->rx2:0 s1->tx1:1950088 s1->tx2:0 s1->tx3:0
s3->rx1:1431332 s3->rx2:0 s1->tx1:1431332 s1->tx2:0 s1->tx3:0
s3->rx1:810726 s3->rx2:0 s1->tx1:810726 s1->tx2:0 s1->tx3:0
s3->rx1:1197756 s3->rx2:0 s1->tx1:1197756 s1->tx2:0 s1->tx3:0
s3->rx1:1664908 s3->rx2:0 s1->tx1:1516886 s1->tx2:0 s1->tx3:0
s3->rx1:2030210 s3->rx2:0 s1->tx1:1860460 s1->tx2:0 s1->tx3:0
s3->rx1:1253434 s3->rx2:0 s1->tx1:1571206 s1->tx2:0 s1->tx3:0
s3->rx1:1208620 s3->rx2:0 s1->tx1:1208620 s1->tx2:0 s1->tx3:0
s3->rx1:976402 s3->rx2:0 s1->tx1:976472 s1->tx2:70 s1->tx3:0
s3->rx1:1425900 s3->rx2:0 s1->tx1:1425900 s1->tx2:0 s1->tx3:0
s3->rx1:1443596 s3->rx2:0 s1->tx1:1343062 s1->tx2:0 s1->tx3:0
s3->rx1:1105412 s3->rx2:0 s1->tx1:1205946 s1->tx2:0 s1->tx3:0
s3->rx1:1679846 s3->rx2:70 s1->tx1:1318758 s1->tx2:210 s1->tx3:140
s3->rx1:1609230 s3->rx2:0 s1->tx1:1838732 s1->tx2:0 s1->tx3:0
s3->rx1:465794 s3->rx2:0 s1->tx1:601804 s1->tx2:210 s1->tx3:210
s3->rx1:1313186 s3->rx2:0 s1->tx1:1309112 s1->tx2:0 s1->tx3:0
s3->rx1:1155658 s3->rx2:0 s1->tx1:1155728 s1->tx2:203 s1->tx3:0
s3->rx1:837886 s3->rx2:0 s1->tx1:838901 s1->tx2:812 s1->tx3:1015
s3->rx1:1550836 s3->rx2:0 s1->tx1:1551116 s1->tx2:210 s1->tx3:350
s3->rx1:1201830 s3->rx2:0 s1->tx1:867762 s1->tx2:0 s1->tx3:0
s3->rx1:2145640 s3->rx2:0 s1->tx1:2201318 s1->tx2:70 s1->tx3:70
s3->rx1:1501948 s3->rx2:0 s1->tx1:1649970 s1->tx2:0 s1->tx3:0
s3->rx1:794430 s3->rx2:0 s1->tx1:924798 s1->tx2:70 s1->tx3:70
