s3->rx1:266 s3->rx2:90 s1->tx1:640 s1->tx2:670 s1->tx3:584
s3->rx1:2106 s3->rx2:3255904 s1->tx1:5434 s1->tx2:1010040 s1->tx3:1012408
s3->rx1:90 s3->rx2:5255962 s1->tx1:4900 s1->tx2:1994430 s1->tx3:1199430
s3->rx1:42 s3->rx2:5249664 s1->tx1:3841 s1->tx2:2571014 s1->tx3:622359
s3->rx1:0 s3->rx2:5255712 s1->tx1:812 s1->tx2:2589356 s1->tx3:608636
s3->rx1:70 s3->rx2:5255712 s1->tx1:1372 s1->tx2:2570092 s1->tx3:615006
s3->rx1:336 s3->rx2:5213782 s1->tx1:1344 s1->tx2:2553607 s1->tx3:610918
s3->rx1:252 s3->rx2:5225724 s1->tx1:203 s1->tx2:2564597 s1->tx3:621635
s3->rx1:168 s3->rx2:5246850 s1->tx1:203 s1->tx2:2614654 s1->tx3:574763
s3->rx1:0 s3->rx2:4130826 s1->tx1:854 s1->tx2:2782731 s1->tx3:407582
s3->rx1:0 s3->rx2:5246640 s1->tx1:0 s1->tx2:2352672 s1->tx3:840672
s3->rx1:0 s3->rx2:5255712 s1->tx1:0 s1->tx2:2553768 s1->tx3:642600
s3->rx1:70 s3->rx2:5261760 s1->tx1:0 s1->tx2:2609712 s1->tx3:583632
s3->rx1:0 s3->rx2:5249664 s1->tx1:420 s1->tx2:2605666 s1->tx3:587076
s3->rx1:0 s3->rx2:5261830 s1->tx1:350 s1->tx2:2587312 s1->tx3:606662
s3->rx1:0 s3->rx2:5255712 s1->tx1:70 s1->tx2:2596174 s1->tx3:597310
s3->rx1:0 s3->rx2:5249664 s1->tx1:203 s1->tx2:2617678 s1->tx3:574763
s3->rx1:0 s3->rx2:5237568 s1->tx1:812 s1->tx2:2592177 s1->tx3:579908
s3->rx1:0 s3->rx2:5231520 s1->tx1:0 s1->tx2:2611224 s1->tx3:577584
s3->rx1:0 s3->rx2:5246640 s1->tx1:0 s1->tx2:2597616 s1->tx3:591192
s3->rx1:0 s3->rx2:5249664 s1->tx1:0 s1->tx2:2608200 s1->tx3:580608
s3->rx1:0 s3->rx2:5255712 s1->tx1:0 s1->tx2:2600640 s1->tx3:591192
s3->rx1:0 s3->rx2:5240592 s1->tx1:0 s1->tx2:2602152 s1->tx3:585144
s3->rx1:0 s3->rx2:5261760 s1->tx1:0 s1->tx2:2561328 s1->tx3:635040
s3->rx1:0 s3->rx2:5249664 s1->tx1:0 s1->tx2:2614248 s1->tx3:577584
s3->rx1:0 s3->rx2:5249664 s1->tx1:0 s1->tx2:2618784 s1->tx3:567000
s3->rx1:0 s3->rx2:5240592 s1->tx1:0 s1->tx2:2593080 s1->tx3:597240
s3->rx1:70 s3->rx2:5249664 s1->tx1:0 s1->tx2:2594592 s1->tx3:594216
s3->rx1:0 s3->rx2:5243616 s1->tx1:280 s1->tx2:2566144 s1->tx3:612640
s3->rx1:0 s3->rx2:5231520 s1->tx1:140 s1->tx2:2576658 s1->tx3:603428
s3->rx1:42 s3->rx2:5243616 s1->tx1:0 s1->tx2:2615760 s1->tx3:577584
s3->rx1:222 s3->rx2:5258736 s1->tx1:112 s1->tx2:2621920 s1->tx3:570136
s3->rx1:141 s3->rx2:5252758 s1->tx1:834 s1->tx2:2611840 s1->tx3:575246
s3->rx1:287971 s3->rx2:5243616 s1->tx1:14061 s1->tx2:2590462 s1->tx3:588574
s3->rx1:259378 s3->rx2:5246640 s1->tx1:4074 s1->tx2:2600640 s1->tx3:580608
s3->rx1:33950 s3->rx2:5249664 s1->tx1:5502 s1->tx2:2600710 s1->tx3:586726
s3->rx1:32592 s3->rx2:5252688 s1->tx1:4074 s1->tx2:2609712 s1->tx3:577584
s3->rx1:293328 s3->rx2:5231520 s1->tx1:4074 s1->tx2:2591568 s1->tx3:571536
s3->rx1:2798838 s3->rx2:5223960 s1->tx1:50246 s1->tx2:2512944 s1->tx3:613872
s3->rx1:2638594 s3->rx2:5248152 s1->tx1:82838 s1->tx2:2511432 s1->tx3:603288
s3->rx1:3043278 s3->rx2:5243616 s1->tx1:84196 s1->tx2:2525040 s1->tx3:577584
s3->rx1:2752666 s3->rx2:5248152 s1->tx1:86912 s1->tx2:2511432 s1->tx3:595728
s3->rx1:2239342 s3->rx2:5260248 s1->tx1:52962 s1->tx2:2547720 s1->tx3:588168
s3->rx1:2527238 s3->rx2:5252688 s1->tx1:96418 s1->tx2:2502360 s1->tx3:594216
s3->rx1:719740 s3->rx2:5249664 s1->tx1:24444 s1->tx2:2587032 s1->tx3:577584
s3->rx1:698012 s3->rx2:5243616 s1->tx1:23086 s1->tx2:2591568 s1->tx3:573048
s3->rx1:784924 s3->rx2:5231520 s1->tx1:25802 s1->tx2:2570400 s1->tx3:571536
s3->rx1:706160 s3->rx2:5216400 s1->tx1:24444 s1->tx2:2549232 s1->tx3:606312
s3->rx1:1781696 s3->rx2:5249664 s1->tx1:25802 s1->tx2:2558304 s1->tx3:606312
s3->rx1:1751820 s3->rx2:5249664 s1->tx1:69258 s1->tx2:2466072 s1->tx3:654696
s3->rx1:767270 s3->rx2:5255712 s1->tx1:48888 s1->tx2:2544696 s1->tx3:597240
s3->rx1:992698 s3->rx2:5240592 s1->tx1:29876 s1->tx2:2567376 s1->tx3:592704
