s3->rx1:90 s3->rx2:266 s1->tx1:542 s1->tx2:486 s1->tx3:576
s3->rx1:2122 s3->rx2:3053280 s1->tx1:5398 s1->tx2:945844 s1->tx3:950290
s3->rx1:250 s3->rx2:5252778 s1->tx1:5691 s1->tx2:1711187 s1->tx3:1484587
s3->rx1:42 s3->rx2:5246640 s1->tx1:2376 s1->tx2:1918280 s1->tx3:1275480
s3->rx1:0 s3->rx2:5252688 s1->tx1:812 s1->tx2:1913492 s1->tx3:1273916
s3->rx1:0 s3->rx2:5245128 s1->tx1:959 s1->tx2:1907521 s1->tx3:1289183
s3->rx1:406 s3->rx2:5237974 s1->tx1:1617 s1->tx2:1894753 s1->tx3:1273209
s3->rx1:294 s3->rx2:5224212 s1->tx1:42 s1->tx2:1896048 s1->tx3:1286712
s3->rx1:252 s3->rx2:5245296 s1->tx1:448 s1->tx2:1904014 s1->tx3:1285606
s3->rx1:0 s3->rx2:4124778 s1->tx1:651 s1->tx2:2209683 s1->tx3:983451
s3->rx1:0 s3->rx2:5254200 s1->tx1:0 s1->tx2:1974672 s1->tx3:1218672
s3->rx1:0 s3->rx2:5251176 s1->tx1:0 s1->tx2:1903608 s1->tx3:1289736
s3->rx1:0 s3->rx2:5258736 s1->tx1:70 s1->tx2:1905190 s1->tx3:1286782
s3->rx1:0 s3->rx2:5254200 s1->tx1:280 s1->tx2:1915984 s1->tx3:1276408
s3->rx1:70 s3->rx2:5245198 s1->tx1:350 s1->tx2:1925126 s1->tx3:1268918
s3->rx1:0 s3->rx2:5249664 s1->tx1:70 s1->tx2:1891582 s1->tx3:1294342
s3->rx1:0 s3->rx2:5251176 s1->tx1:406 s1->tx2:1890406 s1->tx3:1300726
s3->rx1:0 s3->rx2:5237568 s1->tx1:406 s1->tx2:1881334 s1->tx3:1288630
s3->rx1:0 s3->rx2:5219424 s1->tx1:0 s1->tx2:1891512 s1->tx3:1294272
s3->rx1:0 s3->rx2:5254200 s1->tx1:0 s1->tx2:1894536 s1->tx3:1294272
s3->rx1:0 s3->rx2:5276880 s1->tx1:0 s1->tx2:1903608 s1->tx3:1298808
s3->rx1:0 s3->rx2:5243616 s1->tx1:0 s1->tx2:1885464 s1->tx3:1304856
s3->rx1:0 s3->rx2:5255712 s1->tx1:0 s1->tx2:1888488 s1->tx3:1310904
s3->rx1:0 s3->rx2:5240592 s1->tx1:0 s1->tx2:1902096 s1->tx3:1273104
s3->rx1:0 s3->rx2:5240592 s1->tx1:0 s1->tx2:1891512 s1->tx3:1298808
s3->rx1:0 s3->rx2:5252688 s1->tx1:0 s1->tx2:1891512 s1->tx3:1297296
s3->rx1:0 s3->rx2:5246640 s1->tx1:140 s1->tx2:1906772 s1->tx3:1285340
s3->rx1:0 s3->rx2:5237568 s1->tx1:140 s1->tx2:1879626 s1->tx3:1286852
s3->rx1:0 s3->rx2:5225472 s1->tx1:0 s1->tx2:1923264 s1->tx3:1265544
s3->rx1:0 s3->rx2:5243616 s1->tx1:70 s1->tx2:1908144 s1->tx3:1276198
s3->rx1:74 s3->rx2:5251246 s1->tx1:70 s1->tx2:1918868 s1->tx3:1274756
s3->rx1:218 s3->rx2:5258736 s1->tx1:210 s1->tx2:1905260 s1->tx3:1286852
s3->rx1:0 s3->rx2:5242104 s1->tx1:882 s1->tx2:1904490 s1->tx3:1284570
s3->rx1:148 s3->rx2:5255712 s1->tx1:70 s1->tx2:1914262 s1->tx3:1282246
s3->rx1:141 s3->rx2:5257224 s1->tx1:74 s1->tx2:1890000 s1->tx3:1306368
s3->rx1:287971 s3->rx2:5245128 s1->tx1:9506 s1->tx2:1873368 s1->tx3:1298808
s3->rx1:259453 s3->rx2:5248152 s1->tx1:4074 s1->tx2:1891512 s1->tx3:1289736
