s3->rx1:180 s3->rx2:90 s1->tx1:546 s1->tx2:490 s1->tx3:400
s3->rx1:2032 s3->rx2:1692496 s1->tx1:5766 s1->tx2:1719672 s1->tx3:5154
s3->rx1:160 s3->rx2:2629618 s1->tx1:6671 s1->tx2:2633062 s1->tx3:6518
s3->rx1:132 s3->rx2:2626344 s1->tx1:3106 s1->tx2:2631380 s1->tx3:3724
s3->rx1:0 s3->rx2:2623320 s1->tx1:1015 s1->tx2:2618287 s1->tx3:1015
s3->rx1:0 s3->rx2:2615760 s1->tx1:1225 s1->tx2:2618707 s1->tx3:1379
s3->rx1:406 s3->rx2:2613072 s1->tx1:1708 s1->tx2:2612925 s1->tx3:1757
s3->rx1:0 s3->rx2:2618854 s1->tx1:140 s1->tx2:2623460 s1->tx3:140
s3->rx1:0 s3->rx2:2627856 s1->tx1:203 s1->tx2:2626344 s1->tx3:0
s3->rx1:0 s3->rx2:2626344 s1->tx1:812 s1->tx2:2627359 s1->tx3:1015
s3->rx1:0 s3->rx2:2621808 s1->tx1:0 s1->tx2:2621808 s1->tx3:0
s3->rx1:0 s3->rx2:2624832 s1->tx1:0 s1->tx2:2623320 s1->tx3:0
s3->rx1:0 s3->rx2:2621808 s1->tx1:70 s1->tx2:2624832 s1->tx3:0
s3->rx1:0 s3->rx2:2627856 s1->tx1:350 s1->tx2:2625182 s1->tx3:490
s3->rx1:70 s3->rx2:2624832 s1->tx1:350 s1->tx2:2628206 s1->tx3:280
s3->rx1:0 s3->rx2:2615830 s1->tx1:70 s1->tx2:2605316 s1->tx3:70
s3->rx1:0 s3->rx2:2609712 s1->tx1:476 s1->tx2:2619057 s1->tx3:273
s3->rx1:0 s3->rx2:2618784 s1->tx1:609 s1->tx2:2610524 s1->tx3:812
s3->rx1:0 s3->rx2:2611224 s1->tx1:0 s1->tx2:2621808 s1->tx3:0
s3->rx1:0 s3->rx2:2626344 s1->tx1:0 s1->tx2:2626344 s1->tx3:0
s3->rx1:0 s3->rx2:2627856 s1->tx1:0 s1->tx2:2627856 s1->tx3:0
s3->rx1:0 s3->rx2:2626344 s1->tx1:0 s1->tx2:2624832 s1->tx3:0
s3->rx1:0 s3->rx2:2624832 s1->tx1:0 s1->tx2:2626344 s1->tx3:0
s3->rx1:0 s3->rx2:2624832 s1->tx1:0 s1->tx2:2621808 s1->tx3:0
s3->rx1:0 s3->rx2:2624832 s1->tx1:0 s1->tx2:2627856 s1->tx3:0
s3->rx1:0 s3->rx2:2626344 s1->tx1:0 s1->tx2:2624832 s1->tx3:0
s3->rx1:0 s3->rx2:2620296 s1->tx1:0 s1->tx2:2618784 s1->tx3:0
s3->rx1:0 s3->rx2:2614248 s1->tx1:280 s1->tx2:2612946 s1->tx3:350
s3->rx1:0 s3->rx2:2618784 s1->tx1:140 s1->tx2:2620436 s1->tx3:140
s3->rx1:0 s3->rx2:2618784 s1->tx1:140 s1->tx2:2620436 s1->tx3:140
s3->rx1:285 s3->rx2:2623320 s1->tx1:285 s1->tx2:2624972 s1->tx3:70
s3->rx1:266168 s3->rx2:2626344 s1->tx1:108640 s1->tx2:2526552 s1->tx3:0
s3->rx1:32592 s3->rx2:2624832 s1->tx1:190666 s1->tx2:2722146 s1->tx3:476
s3->rx1:253946 s3->rx2:2621808 s1->tx1:259987 s1->tx2:2623929 s1->tx3:609
s3->rx1:33950 s3->rx2:2624902 s1->tx1:28658 s1->tx2:2624972 s1->tx3:140
s3->rx1:33992 s3->rx2:2624832 s1->tx1:33992 s1->tx2:2623320 s1->tx3:0
s3->rx1:1507380 s3->rx2:2623320 s1->tx1:953316 s1->tx2:1989792 s1->tx3:0
s3->rx1:2688840 s3->rx2:2615760 s1->tx1:1135288 s1->tx2:2033640 s1->tx3:0
s3->rx1:2755382 s3->rx2:2609712 s1->tx1:638260 s1->tx2:2544696 s1->tx3:0
s3->rx1:3100314 s3->rx2:2624832 s1->tx1:638260 s1->tx2:2550744 s1->tx3:0
s3->rx1:2436252 s3->rx2:2623320 s1->tx1:642334 s1->tx2:2546208 s1->tx3:0
s3->rx1:3259200 s3->rx2:2617272 s1->tx1:547274 s1->tx2:2621808 s1->tx3:0
s3->rx1:818874 s3->rx2:2626344 s1->tx1:570360 s1->tx2:2623320 s1->tx3:0
s3->rx1:683074 s3->rx2:2620296 s1->tx1:608384 s1->tx2:2585520 s1->tx3:0
s3->rx1:801220 s3->rx2:2626344 s1->tx1:594804 s1->tx2:2596104 s1->tx3:0
s3->rx1:769986 s3->rx2:2617272 s1->tx1:588014 s1->tx2:2591568 s1->tx3:0
s3->rx1:976402 s3->rx2:2617272 s1->tx1:566286 s1->tx2:2608200 s1->tx3:0
s3->rx1:1950088 s3->rx2:2620296 s1->tx1:634186 s1->tx2:2550744 s1->tx3:0
s3->rx1:1431332 s3->rx2:2614248 s1->tx1:613816 s1->tx2:2568888 s1->tx3:0
s3->rx1:810726 s3->rx2:2621808 s1->tx1:520114 s1->tx2:2659608 s1->tx3:0
s3->rx1:1197756 s3->rx2:2632392 s1->tx1:583940 s1->tx2:2611224 s1->tx3:0
s3->rx1:1367506 s3->rx2:2627856 s1->tx1:562212 s1->tx2:2642976 s1->tx3:0
s3->rx1:1932434 s3->rx2:2623320 s1->tx1:620606 s1->tx2:2568888 s1->tx3:0
s3->rx1:1648612 s3->rx2:2627898 s1->tx1:612458 s1->tx2:2582496 s1->tx3:0
s3->rx1:1208620 s3->rx2:2623320 s1->tx1:602952 s1->tx2:2581026 s1->tx3:0
s3->rx1:976402 s3->rx2:2614248 s1->tx1:585298 s1->tx2:2588544 s1->tx3:0
s3->rx1:1425900 s3->rx2:2614248 s1->tx1:618100 s1->tx2:2566004 s1->tx3:280
s3->rx1:1443554 s3->rx2:2629368 s1->tx1:596162 s1->tx2:2599128 s1->tx3:0
s3->rx1:1105412 s3->rx2:2630880 s1->tx1:582722 s1->tx2:2600780 s1->tx3:140
s3->rx1:1679846 s3->rx2:2627856 s1->tx1:521472 s1->tx2:2670192 s1->tx3:0
s3->rx1:1609230 s3->rx2:2623320 s1->tx1:611310 s1->tx2:2591778 s1->tx3:210
s3->rx1:465794 s3->rx2:2627856 s1->tx1:589372 s1->tx2:2602152 s1->tx3:0
