s3->rx1:90 s3->rx2:90 s1->tx1:636 s1->tx2:494 s1->tx3:670
s3->rx1:2122 s3->rx2:1675864 s1->tx1:5555 s1->tx2:1698961 s1->tx3:5798
s3->rx1:160 s3->rx2:2626504 s1->tx1:6694 s1->tx2:2636152 s1->tx3:6534
s3->rx1:132 s3->rx2:2623410 s1->tx1:2915 s1->tx2:2623211 s1->tx3:2915
s3->rx1:0 s3->rx2:2627856 s1->tx1:1624 s1->tx2:2627765 s1->tx3:1421
s3->rx1:0 s3->rx2:2621808 s1->tx1:630 s1->tx2:2622739 s1->tx3:728
s3->rx1:406 s3->rx2:2614654 s1->tx1:1764 s1->tx2:2608354 s1->tx3:1666
s3->rx1:0 s3->rx2:2612736 s1->tx1:273 s1->tx2:2623593 s1->tx3:273
s3->rx1:0 s3->rx2:2624832 s1->tx1:609 s1->tx2:2622214 s1->tx3:609
s3->rx1:0 s3->rx2:2626344 s1->tx1:406 s1->tx2:2628465 s1->tx3:406
s3->rx1:0 s3->rx2:2626344 s1->tx1:0 s1->tx2:2626344 s1->tx3:0
s3->rx1:0 s3->rx2:2624832 s1->tx1:0 s1->tx2:2627856 s1->tx3:0
s3->rx1:0 s3->rx2:2629368 s1->tx1:70 s1->tx2:2626414 s1->tx3:70
s3->rx1:0 s3->rx2:2624832 s1->tx1:210 s1->tx2:2625182 s1->tx3:210
s3->rx1:70 s3->rx2:2627926 s1->tx1:560 s1->tx2:2629788 s1->tx3:560
s3->rx1:0 s3->rx2:2627856 s1->tx1:70 s1->tx2:2627926 s1->tx3:70
s3->rx1:0 s3->rx2:2624832 s1->tx1:609 s1->tx2:2626953 s1->tx3:609
s3->rx1:0 s3->rx2:2618784 s1->tx1:406 s1->tx2:2607094 s1->tx3:406
s3->rx1:0 s3->rx2:2617272 s1->tx1:0 s1->tx2:2624832 s1->tx3:0
s3->rx1:0 s3->rx2:2623320 s1->tx1:0 s1->tx2:2627856 s1->tx3:0
s3->rx1:0 s3->rx2:2627856 s1->tx1:0 s1->tx2:2626344 s1->tx3:0
s3->rx1:0 s3->rx2:2627856 s1->tx1:0 s1->tx2:2626344 s1->tx3:0
s3->rx1:0 s3->rx2:2626344 s1->tx1:0 s1->tx2:2626344 s1->tx3:0
s3->rx1:0 s3->rx2:2626344 s1->tx1:0 s1->tx2:2626344 s1->tx3:0
s3->rx1:0 s3->rx2:2624832 s1->tx1:0 s1->tx2:2626344 s1->tx3:0
s3->rx1:0 s3->rx2:2627856 s1->tx1:0 s1->tx2:2624832 s1->tx3:0
s3->rx1:0 s3->rx2:2620296 s1->tx1:0 s1->tx2:2621808 s1->tx3:0
s3->rx1:0 s3->rx2:2620296 s1->tx1:140 s1->tx2:2620506 s1->tx3:140
s3->rx1:0 s3->rx2:2618784 s1->tx1:140 s1->tx2:2608340 s1->tx3:70
s3->rx1:0 s3->rx2:2608200 s1->tx1:70 s1->tx2:2617342 s1->tx3:70
s3->rx1:215 s3->rx2:2624832 s1->tx1:285 s1->tx2:2626414 s1->tx3:70
s3->rx1:266168 s3->rx2:2627856 s1->tx1:191618 s1->tx2:2464630 s1->tx3:140
s3->rx1:32592 s3->rx2:2623320 s1->tx1:107891 s1->tx2:2790249 s1->tx3:609
s3->rx1:259448 s3->rx2:2629438 s1->tx1:260134 s1->tx2:2628612 s1->tx3:826
s3->rx1:28518 s3->rx2:2627856 s1->tx1:33950 s1->tx2:2624832 s1->tx3:0
s3->rx1:33992 s3->rx2:2624832 s1->tx1:28560 s1->tx2:2624832 s1->tx3:0
s3->rx1:1507380 s3->rx2:2618784 s1->tx1:953316 s1->tx2:2000376 s1->tx3:0
s3->rx1:2688840 s3->rx2:2620296 s1->tx1:1135288 s1->tx2:2047248 s1->tx3:0
s3->rx1:2755382 s3->rx2:2621808 s1->tx1:643692 s1->tx2:2546208 s1->tx3:0
s3->rx1:3100314 s3->rx2:2624832 s1->tx1:639618 s1->tx2:2547720 s1->tx3:0
s3->rx1:2436252 s3->rx2:2621808 s1->tx1:635544 s1->tx2:2553768 s1->tx3:0
s3->rx1:3259200 s3->rx2:2624832 s1->tx1:646408 s1->tx2:2544696 s1->tx3:0
s3->rx1:975044 s3->rx2:2626344 s1->tx1:579866 s1->tx2:2596104 s1->tx3:0
s3->rx1:649124 s3->rx2:2623320 s1->tx1:514682 s1->tx2:2677752 s1->tx3:0
s3->rx1:679000 s3->rx2:2624832 s1->tx1:582582 s1->tx2:2617272 s1->tx3:0
s3->rx1:769986 s3->rx2:2624832 s1->tx1:588014 s1->tx2:2602152 s1->tx3:0
s3->rx1:976402 s3->rx2:2624832 s1->tx1:563570 s1->tx2:2623320 s1->tx3:0
s3->rx1:1950088 s3->rx2:2614248 s1->tx1:631470 s1->tx2:2537136 s1->tx3:0
s3->rx1:1431332 s3->rx2:2611224 s1->tx1:613816 s1->tx2:2574936 s1->tx3:0
s3->rx1:810726 s3->rx2:2624832 s1->tx1:592088 s1->tx2:2596104 s1->tx3:0
s3->rx1:1197756 s3->rx2:2630880 s1->tx1:581224 s1->tx2:2614248 s1->tx3:0
s3->rx1:1664908 s3->rx2:2624832 s1->tx1:578508 s1->tx2:2602152 s1->tx3:0
s3->rx1:2030210 s3->rx2:2627898 s1->tx1:545916 s1->tx2:2643018 s1->tx3:0
s3->rx1:1253434 s3->rx2:2624832 s1->tx1:594804 s1->tx2:2608200 s1->tx3:0
s3->rx1:1208620 s3->rx2:2624832 s1->tx1:605668 s1->tx2:2584008 s1->tx3:0
s3->rx1:976402 s3->rx2:2621808 s1->tx1:586726 s1->tx2:2599198 s1->tx3:70
s3->rx1:1425900 s3->rx2:2626344 s1->tx1:616532 s1->tx2:2567376 s1->tx3:0
s3->rx1:1443554 s3->rx2:2612736 s1->tx1:597590 s1->tx2:2590126 s1->tx3:70
s3->rx1:1105412 s3->rx2:2627856 s1->tx1:604310 s1->tx2:2582496 s1->tx3:0
s3->rx1:1679846 s3->rx2:2621808 s1->tx1:601804 s1->tx2:2590336 s1->tx3:140
s3->rx1:1609230 s3->rx2:2630880 s1->tx1:558138 s1->tx2:2624832 s1->tx3:0
s3->rx1:598878 s3->rx2:2624832 s1->tx1:588084 s1->tx2:2603734 s1->tx3:70
s3->rx1:1415036 s3->rx2:2627856 s1->tx1:524188 s1->tx2:2671704 s1->tx3:0
s3->rx1:920724 s3->rx2:2621808 s1->tx1:602000 s1->tx2:2593486 s1->tx3:406
s3->rx1:837928 s3->rx2:2617272 s1->tx1:589981 s1->tx2:2578569 s1->tx3:609
s3->rx1:1550836 s3->rx2:2614248 s1->tx1:609994 s1->tx2:2579612 s1->tx3:210
s3->rx1:1201830 s3->rx2:2627856 s1->tx1:549990 s1->tx2:2644488 s1->tx3:0
s3->rx1:2145710 s3->rx2:2626414 s1->tx1:672350 s1->tx2:2519132 s1->tx3:210
s3->rx1:1501990 s3->rx2:2627856 s1->tx1:624722 s1->tx2:2568888 s1->tx3:0
s3->rx1:890848 s3->rx2:2627856 s1->tx1:581364 s1->tx2:2600780 s1->tx3:140
s3->rx1:1157016 s3->rx2:2620296 s1->tx1:502460 s1->tx2:2677752 s1->tx3:0
s3->rx1:1501948 s3->rx2:2617272 s1->tx1:581224 s1->tx2:2617272 s1->tx3:0
s3->rx1:1157016 s3->rx2:2618784 s1->tx1:592088 s1->tx2:2574936 s1->tx3:0
s3->rx1:2004408 s3->rx2:2611224 s1->tx1:613816 s1->tx2:2570400 s1->tx3:0
s3->rx1:1663550 s3->rx2:2623320 s1->tx1:612458 s1->tx2:2577960 s1->tx3:0
s3->rx1:1250718 s3->rx2:2624832 s1->tx1:604310 s1->tx2:2587032 s1->tx3:0
s3->rx1:862330 s3->rx2:2624832 s1->tx1:583940 s1->tx2:2602152 s1->tx3:0
s3->rx1:763196 s3->rx2:2623320 s1->tx1:585298 s1->tx2:2608200 s1->tx3:0
s3->rx1:1594292 s3->rx2:2629368 s1->tx1:596162 s1->tx2:2582496 s1->tx3:0
s3->rx1:1319976 s3->rx2:2614248 s1->tx1:514682 s1->tx2:2656584 s1->tx3:0
s3->rx1:1372938 s3->rx2:2612736 s1->tx1:583940 s1->tx2:2603664 s1->tx3:0
s3->rx1:1958236 s3->rx2:2626344 s1->tx1:613816 s1->tx2:2580984 s1->tx3:0
s3->rx1:2349340 s3->rx2:2623320 s1->tx1:619248 s1->tx2:2574936 s1->tx3:0
s3->rx1:1711080 s3->rx2:2627856 s1->tx1:613816 s1->tx2:2576448 s1->tx3:0
s3->rx1:1462566 s3->rx2:2624832 s1->tx1:607026 s1->tx2:2584008 s1->tx3:0
s3->rx1:797146 s3->rx2:2627856 s1->tx1:602952 s1->tx2:2587032 s1->tx3:0
s3->rx1:187404 s3->rx2:2615760 s1->tx1:186046 s1->tx2:2989224 s1->tx3:0
s3->rx1:816158 s3->rx2:2618784 s1->tx1:505176 s1->tx2:2677752 s1->tx3:0
