s3->rx1:176 s3->rx2:176 s1->tx1:542 s1->tx2:576 s1->tx3:486
s3->rx1:2196 s3->rx2:1680474 s1->tx1:5687 s1->tx2:1705141 s1->tx3:5759
s3->rx1:90 s3->rx2:2626434 s1->tx1:6708 s1->tx2:2635536 s1->tx3:6653
s3->rx1:42 s3->rx2:2627856 s1->tx1:2601 s1->tx2:2627973 s1->tx3:2816
s3->rx1:0 s3->rx2:2627856 s1->tx1:1218 s1->tx2:2627562 s1->tx3:1218
s3->rx1:112 s3->rx2:2612778 s1->tx1:1218 s1->tx2:2606142 s1->tx3:966
s3->rx1:294 s3->rx2:2607052 s1->tx1:1855 s1->tx2:2608592 s1->tx3:2107
s3->rx1:0 s3->rx2:2611224 s1->tx1:0 s1->tx2:2617475 s1->tx3:0
s3->rx1:0 s3->rx2:2618784 s1->tx1:203 s1->tx2:2620499 s1->tx3:203
s3->rx1:0 s3->rx2:2621808 s1->tx1:812 s1->tx2:2624132 s1->tx3:812
s3->rx1:0 s3->rx2:2624832 s1->tx1:0 s1->tx2:2624832 s1->tx3:0
s3->rx1:0 s3->rx2:2626344 s1->tx1:0 s1->tx2:2626344 s1->tx3:0
s3->rx1:0 s3->rx2:2629368 s1->tx1:0 s1->tx2:2630880 s1->tx3:0
s3->rx1:0 s3->rx2:2627856 s1->tx1:140 s1->tx2:2626414 s1->tx3:140
s3->rx1:70 s3->rx2:2627926 s1->tx1:630 s1->tx2:2627044 s1->tx3:700
s3->rx1:0 s3->rx2:2621808 s1->tx1:140 s1->tx2:2621948 s1->tx3:70
s3->rx1:0 s3->rx2:2626344 s1->tx1:609 s1->tx2:2628262 s1->tx3:406
s3->rx1:0 s3->rx2:2624832 s1->tx1:406 s1->tx2:2620905 s1->tx3:609
s3->rx1:0 s3->rx2:2611224 s1->tx1:0 s1->tx2:2605176 s1->tx3:0
s3->rx1:0 s3->rx2:2614248 s1->tx1:0 s1->tx2:2623320 s1->tx3:0
s3->rx1:0 s3->rx2:2626344 s1->tx1:0 s1->tx2:2627856 s1->tx3:0
s3->rx1:0 s3->rx2:2624832 s1->tx1:0 s1->tx2:2623320 s1->tx3:0
s3->rx1:0 s3->rx2:2623320 s1->tx1:0 s1->tx2:2626344 s1->tx3:0
s3->rx1:0 s3->rx2:2627856 s1->tx1:0 s1->tx2:2627856 s1->tx3:0
s3->rx1:0 s3->rx2:2624832 s1->tx1:0 s1->tx2:2621808 s1->tx3:0
s3->rx1:0 s3->rx2:2623320 s1->tx1:0 s1->tx2:2623320 s1->tx3:0
s3->rx1:0 s3->rx2:2623320 s1->tx1:0 s1->tx2:2624832 s1->tx3:0
s3->rx1:0 s3->rx2:2629368 s1->tx1:0 s1->tx2:2626344 s1->tx3:0
s3->rx1:0 s3->rx2:2614248 s1->tx1:70 s1->tx2:2609782 s1->tx3:70
