s3->rx1:90 s3->rx2:176 s1->tx1:628 s1->tx2:486 s1->tx3:572
s3->rx1:2122 s3->rx2:1663842 s1->tx1:5883 s1->tx2:1692800 s1->tx3:5646
s3->rx1:250 s3->rx2:2630970 s1->tx1:7251 s1->tx2:2633352 s1->tx3:7431
s3->rx1:42 s3->rx2:2627856 s1->tx1:2444 s1->tx2:2629531 s1->tx3:2557
s3->rx1:0 s3->rx2:2626344 s1->tx1:1015 s1->tx2:2625847 s1->tx3:812
s3->rx1:0 s3->rx2:2615760 s1->tx1:1155 s1->tx2:2612309 s1->tx3:1155
s3->rx1:406 s3->rx2:2608606 s1->tx1:1715 s1->tx2:2610188 s1->tx3:1918
s3->rx1:0 s3->rx2:2615760 s1->tx1:0 s1->tx2:2621808 s1->tx3:0
s3->rx1:0 s3->rx2:2623320 s1->tx1:406 s1->tx2:2623523 s1->tx3:406
s3->rx1:0 s3->rx2:2624832 s1->tx1:609 s1->tx2:2627156 s1->tx3:609
s3->rx1:0 s3->rx2:2624832 s1->tx1:0 s1->tx2:2624832 s1->tx3:0
s3->rx1:0 s3->rx2:2629368 s1->tx1:0 s1->tx2:2627856 s1->tx3:0
s3->rx1:0 s3->rx2:2624832 s1->tx1:0 s1->tx2:2626344 s1->tx3:0
s3->rx1:70 s3->rx2:2626344 s1->tx1:490 s1->tx2:2625252 s1->tx3:490
s3->rx1:0 s3->rx2:2624902 s1->tx1:350 s1->tx2:2625252 s1->tx3:350
s3->rx1:0 s3->rx2:2624832 s1->tx1:70 s1->tx2:2626414 s1->tx3:70
s3->rx1:0 s3->rx2:2620296 s1->tx1:609 s1->tx2:2620702 s1->tx3:609
s3->rx1:0 s3->rx2:2618784 s1->tx1:406 s1->tx2:2611833 s1->tx3:406
s3->rx1:0 s3->rx2:2614248 s1->tx1:0 s1->tx2:2621808 s1->tx3:0
s3->rx1:0 s3->rx2:2629368 s1->tx1:0 s1->tx2:2627856 s1->tx3:0
s3->rx1:0 s3->rx2:2624832 s1->tx1:0 s1->tx2:2624832 s1->tx3:0
s3->rx1:0 s3->rx2:2624832 s1->tx1:0 s1->tx2:2623320 s1->tx3:0
s3->rx1:0 s3->rx2:2627856 s1->tx1:0 s1->tx2:2626344 s1->tx3:0
s3->rx1:0 s3->rx2:2617272 s1->tx1:0 s1->tx2:2620296 s1->tx3:0
s3->rx1:0 s3->rx2:2623320 s1->tx1:0 s1->tx2:2624832 s1->tx3:0
s3->rx1:0 s3->rx2:2626344 s1->tx1:0 s1->tx2:2624832 s1->tx3:0
s3->rx1:0 s3->rx2:2621808 s1->tx1:0 s1->tx2:2623320 s1->tx3:0
s3->rx1:70 s3->rx2:2621808 s1->tx1:210 s1->tx2:2615970 s1->tx3:210
s3->rx1:0 s3->rx2:2609712 s1->tx1:140 s1->tx2:2615900 s1->tx3:140
s3->rx1:0 s3->rx2:2618784 s1->tx1:70 s1->tx2:2617412 s1->tx3:140
s3->rx1:215 s3->rx2:2626414 s1->tx1:425 s1->tx2:2626484 s1->tx3:140
