s3->rx1:90 s3->rx2:90 s1->tx1:722 s1->tx2:580 s1->tx3:666
s3->rx1:2122 s3->rx2:1657720 s1->tx1:5465 s1->tx2:1683677 s1->tx3:5724
s3->rx1:250 s3->rx2:2631130 s1->tx1:7089 s1->tx2:2635175 s1->tx3:7089
s3->rx1:42 s3->rx2:2624832 s1->tx1:2813 s1->tx2:2629177 s1->tx3:2813
s3->rx1:0 s3->rx2:2627856 s1->tx1:1015 s1->tx2:2627359 s1->tx3:1015
s3->rx1:70 s3->rx2:2623320 s1->tx1:1246 s1->tx2:2623012 s1->tx3:1204
s3->rx1:336 s3->rx2:2608606 s1->tx1:1827 s1->tx2:2604021 s1->tx3:1666
s3->rx1:0 s3->rx2:2612736 s1->tx1:0 s1->tx2:2621808 s1->tx3:0
s3->rx1:0 s3->rx2:2626344 s1->tx1:406 s1->tx2:2625035 s1->tx3:609
s3->rx1:0 s3->rx2:2623320 s1->tx1:609 s1->tx2:2625644 s1->tx3:406
s3->rx1:0 s3->rx2:2626344 s1->tx1:0 s1->tx2:2627856 s1->tx3:0
s3->rx1:0 s3->rx2:2626344 s1->tx1:0 s1->tx2:2624832 s1->tx3:0
s3->rx1:0 s3->rx2:2624832 s1->tx1:140 s1->tx2:2621948 s1->tx3:140
s3->rx1:70 s3->rx2:2627856 s1->tx1:560 s1->tx2:2631370 s1->tx3:490
s3->rx1:0 s3->rx2:2623390 s1->tx1:210 s1->tx2:2623600 s1->tx3:280
s3->rx1:0 s3->rx2:2624832 s1->tx1:0 s1->tx2:2624832 s1->tx3:0
s3->rx1:0 s3->rx2:2626344 s1->tx1:609 s1->tx2:2623929 s1->tx3:609
s3->rx1:0 s3->rx2:2615760 s1->tx1:406 s1->tx2:2608606 s1->tx3:406
s3->rx1:0 s3->rx2:2609712 s1->tx1:0 s1->tx2:2620296 s1->tx3:0
s3->rx1:0 s3->rx2:2626344 s1->tx1:0 s1->tx2:2626344 s1->tx3:0
s3->rx1:0 s3->rx2:2624832 s1->tx1:0 s1->tx2:2623320 s1->tx3:0
s3->rx1:0 s3->rx2:2623320 s1->tx1:0 s1->tx2:2623320 s1->tx3:0
s3->rx1:0 s3->rx2:2623320 s1->tx1:0 s1->tx2:2621808 s1->tx3:0
s3->rx1:0 s3->rx2:2626344 s1->tx1:0 s1->tx2:2630880 s1->tx3:0
s3->rx1:0 s3->rx2:2626344 s1->tx1:0 s1->tx2:2626344 s1->tx3:0
s3->rx1:0 s3->rx2:2626344 s1->tx1:0 s1->tx2:2623320 s1->tx3:0
s3->rx1:0 s3->rx2:2620296 s1->tx1:0 s1->tx2:2620296 s1->tx3:0
s3->rx1:0 s3->rx2:2621808 s1->tx1:350 s1->tx2:2620576 s1->tx3:280
s3->rx1:70 s3->rx2:2615760 s1->tx1:210 s1->tx2:2608410 s1->tx3:210
s3->rx1:0 s3->rx2:2612736 s1->tx1:280 s1->tx2:2622088 s1->tx3:280
s3->rx1:215 s3->rx2:2624902 s1->tx1:285 s1->tx2:2624902 s1->tx3:70
s3->rx1:266168 s3->rx2:2624832 s1->tx1:167034 s1->tx2:2482704 s1->tx3:0
s3->rx1:32592 s3->rx2:2626344 s1->tx1:132335 s1->tx2:2769151 s1->tx3:679
s3->rx1:259378 s3->rx2:2624832 s1->tx1:259784 s1->tx2:2623726 s1->tx3:406
s3->rx1:28518 s3->rx2:2623320 s1->tx1:28518 s1->tx2:2621808 s1->tx3:0
s3->rx1:33992 s3->rx2:2624832 s1->tx1:33992 s1->tx2:2629368 s1->tx3:0
s3->rx1:1507380 s3->rx2:2623320 s1->tx1:953316 s1->tx2:1997352 s1->tx3:0
s3->rx1:2688840 s3->rx2:2618784 s1->tx1:1135288 s1->tx2:2044224 s1->tx3:0
s3->rx1:2755382 s3->rx2:2620296 s1->tx1:642334 s1->tx2:2546208 s1->tx3:0
s3->rx1:3100314 s3->rx2:2621808 s1->tx1:638260 s1->tx2:2546208 s1->tx3:0
s3->rx1:2436252 s3->rx2:2624832 s1->tx1:636902 s1->tx2:2555280 s1->tx3:0
s3->rx1:3259200 s3->rx2:2626344 s1->tx1:631470 s1->tx2:2550744 s1->tx3:0
s3->rx1:975044 s3->rx2:2629368 s1->tx1:569002 s1->tx2:2624832 s1->tx3:0
s3->rx1:574434 s3->rx2:2626344 s1->tx1:521472 s1->tx2:2679264 s1->tx3:0
s3->rx1:753690 s3->rx2:2623320 s1->tx1:593446 s1->tx2:2603664 s1->tx3:0
s3->rx1:769986 s3->rx2:2630880 s1->tx1:585298 s1->tx2:2605176 s1->tx3:0
s3->rx1:976402 s3->rx2:2620296 s1->tx1:564928 s1->tx2:2617272 s1->tx3:0
s3->rx1:1950088 s3->rx2:2615760 s1->tx1:635544 s1->tx2:2535624 s1->tx3:0
s3->rx1:1431332 s3->rx2:2609712 s1->tx1:616532 s1->tx2:2562840 s1->tx3:0
s3->rx1:810726 s3->rx2:2624832 s1->tx1:592088 s1->tx2:2602152 s1->tx3:0
s3->rx1:1197756 s3->rx2:2627856 s1->tx1:582582 s1->tx2:2605176 s1->tx3:0
s3->rx1:1664908 s3->rx2:2620338 s1->tx1:548632 s1->tx2:2630880 s1->tx3:0
s3->rx1:2030210 s3->rx2:2627856 s1->tx1:547274 s1->tx2:2644530 s1->tx3:0
s3->rx1:1253434 s3->rx2:2627856 s1->tx1:619248 s1->tx2:2573424 s1->tx3:0
s3->rx1:1208620 s3->rx2:2608200 s1->tx1:600236 s1->tx2:2579472 s1->tx3:0
s3->rx1:976402 s3->rx2:2620296 s1->tx1:583940 s1->tx2:2600640 s1->tx3:0
s3->rx1:1425900 s3->rx2:2621808 s1->tx1:615594 s1->tx2:2567656 s1->tx3:350
s3->rx1:1443554 s3->rx2:2620296 s1->tx1:594804 s1->tx2:2596104 s1->tx3:0
s3->rx1:1105412 s3->rx2:2627856 s1->tx1:601594 s1->tx2:2591638 s1->tx3:0
s3->rx1:1679846 s3->rx2:2627856 s1->tx1:573076 s1->tx2:2608200 s1->tx3:0
s3->rx1:1609300 s3->rx2:2627926 s1->tx1:548772 s1->tx2:2644628 s1->tx3:210
s3->rx1:598878 s3->rx2:2624832 s1->tx1:585508 s1->tx2:2605386 s1->tx3:210
s3->rx1:1180102 s3->rx2:2629368 s1->tx1:562352 s1->tx2:2644628 s1->tx3:70
s3->rx1:1155658 s3->rx2:2626344 s1->tx1:614425 s1->tx2:2577057 s1->tx3:609
s3->rx1:837886 s3->rx2:2620296 s1->tx1:585704 s1->tx2:2587438 s1->tx3:406
s3->rx1:1550836 s3->rx2:2614248 s1->tx1:617890 s1->tx2:2567376 s1->tx3:0
s3->rx1:1201872 s3->rx2:2626344 s1->tx1:547316 s1->tx2:2650606 s1->tx3:70
s3->rx1:2145640 s3->rx2:2626344 s1->tx1:672210 s1->tx2:2515968 s1->tx3:0
s3->rx1:1501948 s3->rx2:2627856 s1->tx1:627396 s1->tx2:2564352 s1->tx3:0
s3->rx1:890848 s3->rx2:2624832 s1->tx1:545916 s1->tx2:2638440 s1->tx3:0
s3->rx1:1157016 s3->rx2:2626344 s1->tx1:516040 s1->tx2:2676240 s1->tx3:0
s3->rx1:1402814 s3->rx2:2618784 s1->tx1:605668 s1->tx2:2582496 s1->tx3:0
s3->rx1:1256150 s3->rx2:2614248 s1->tx1:596162 s1->tx2:2571912 s1->tx3:0
s3->rx1:2004408 s3->rx2:2611224 s1->tx1:615174 s1->tx2:2571912 s1->tx3:0
s3->rx1:1663550 s3->rx2:2629368 s1->tx1:612458 s1->tx2:2579472 s1->tx3:0
s3->rx1:1250760 s3->rx2:2624832 s1->tx1:608384 s1->tx2:2579472 s1->tx3:0
s3->rx1:862330 s3->rx2:2621808 s1->tx1:586698 s1->tx2:2602152 s1->tx3:0
s3->rx1:763196 s3->rx2:2626344 s1->tx1:588014 s1->tx2:2602152 s1->tx3:0
s3->rx1:1594292 s3->rx2:2624832 s1->tx1:570360 s1->tx2:2611224 s1->tx3:0
s3->rx1:1319976 s3->rx2:2618784 s1->tx1:522830 s1->tx2:2655072 s1->tx3:0
s3->rx1:1372938 s3->rx2:2611224 s1->tx1:609742 s1->tx2:2584008 s1->tx3:0
