s3->rx1:90 s3->rx2:90 s1->tx1:370 s1->tx2:314 s1->tx3:400
s3->rx1:2122 s3->rx2:1777168 s1->tx1:5188 s1->tx2:1798460 s1->tx3:5521
s3->rx1:250 s3->rx2:2624992 s1->tx1:5690 s1->tx2:2634898 s1->tx3:6163
s3->rx1:42 s3->rx2:2627946 s1->tx1:4552 s1->tx2:2629384 s1->tx3:3829
s3->rx1:0 s3->rx2:2626344 s1->tx1:1015 s1->tx2:2627359 s1->tx3:1015
s3->rx1:0 s3->rx2:2617272 s1->tx1:1085 s1->tx2:2609355 s1->tx3:1155
s3->rx1:406 s3->rx2:2605582 s1->tx1:2121 s1->tx2:2607227 s1->tx3:1848
s3->rx1:0 s3->rx2:2615760 s1->tx1:70 s1->tx2:2624902 s1->tx3:70
s3->rx1:0 s3->rx2:2624832 s1->tx1:0 s1->tx2:2626344 s1->tx3:203
s3->rx1:0 s3->rx2:2629368 s1->tx1:1015 s1->tx2:2628871 s1->tx3:812
s3->rx1:0 s3->rx2:2620296 s1->tx1:0 s1->tx2:2620296 s1->tx3:0
s3->rx1:0 s3->rx2:2621808 s1->tx1:0 s1->tx2:2624832 s1->tx3:0
s3->rx1:0 s3->rx2:2629368 s1->tx1:0 s1->tx2:2626344 s1->tx3:0
s3->rx1:0 s3->rx2:2626344 s1->tx1:70 s1->tx2:2624972 s1->tx3:140
s3->rx1:70 s3->rx2:2621878 s1->tx1:630 s1->tx2:2625462 s1->tx3:630
s3->rx1:0 s3->rx2:2629368 s1->tx1:210 s1->tx2:2627996 s1->tx3:140
s3->rx1:0 s3->rx2:2623320 s1->tx1:0 s1->tx2:2623320 s1->tx3:203
s3->rx1:0 s3->rx2:2621808 s1->tx1:1015 s1->tx2:2619799 s1->tx3:812
s3->rx1:0 s3->rx2:2623320 s1->tx1:0 s1->tx2:2623320 s1->tx3:0
s3->rx1:0 s3->rx2:2620296 s1->tx1:0 s1->tx2:2623320 s1->tx3:0
