s3->rx1:90 s3->rx2:176 s1->tx1:456 s1->tx2:490 s1->tx3:400
s3->rx1:2122 s3->rx2:1710714 s1->tx1:5156 s1->tx2:1730240 s1->tx3:5212
s3->rx1:250 s3->rx2:2618874 s1->tx1:5983 s1->tx2:2629158 s1->tx3:5858
s3->rx1:42 s3->rx2:2624832 s1->tx1:4142 s1->tx2:2629279 s1->tx3:4267
s3->rx1:0 s3->rx2:2626344 s1->tx1:812 s1->tx2:2627156 s1->tx3:812
s3->rx1:0 s3->rx2:2621808 s1->tx1:1428 s1->tx2:2615606 s1->tx3:1428
s3->rx1:406 s3->rx2:2605582 s1->tx1:1708 s1->tx2:2605372 s1->tx3:1708
s3->rx1:0 s3->rx2:2611224 s1->tx1:140 s1->tx2:2620506 s1->tx3:140
s3->rx1:0 s3->rx2:2626344 s1->tx1:0 s1->tx2:2629368 s1->tx3:0
s3->rx1:0 s3->rx2:2632392 s1->tx1:1015 s1->tx2:2628871 s1->tx3:1015
s3->rx1:0 s3->rx2:2626344 s1->tx1:0 s1->tx2:2623320 s1->tx3:0
s3->rx1:0 s3->rx2:2615760 s1->tx1:0 s1->tx2:2620296 s1->tx3:0
s3->rx1:0 s3->rx2:2626344 s1->tx1:0 s1->tx2:2624832 s1->tx3:0
s3->rx1:0 s3->rx2:2617272 s1->tx1:280 s1->tx2:2609922 s1->tx3:350
s3->rx1:70 s3->rx2:2620296 s1->tx1:280 s1->tx2:2626694 s1->tx3:280
s3->rx1:0 s3->rx2:2620366 s1->tx1:350 s1->tx2:2623670 s1->tx3:280
s3->rx1:0 s3->rx2:2623320 s1->tx1:203 s1->tx2:2625035 s1->tx3:203
s3->rx1:0 s3->rx2:2626344 s1->tx1:812 s1->tx2:2624132 s1->tx3:812
s3->rx1:0 s3->rx2:2626344 s1->tx1:0 s1->tx2:2626344 s1->tx3:0
s3->rx1:0 s3->rx2:2626344 s1->tx1:0 s1->tx2:2626344 s1->tx3:0
s3->rx1:0 s3->rx2:2629368 s1->tx1:0 s1->tx2:2627856 s1->tx3:0
s3->rx1:0 s3->rx2:2621808 s1->tx1:0 s1->tx2:2623320 s1->tx3:0
s3->rx1:0 s3->rx2:2621808 s1->tx1:0 s1->tx2:2620296 s1->tx3:0
s3->rx1:0 s3->rx2:2620296 s1->tx1:0 s1->tx2:2618784 s1->tx3:0
s3->rx1:0 s3->rx2:2615760 s1->tx1:0 s1->tx2:2615760 s1->tx3:0
s3->rx1:0 s3->rx2:2617272 s1->tx1:0 s1->tx2:2621808 s1->tx3:0
s3->rx1:0 s3->rx2:2627856 s1->tx1:0 s1->tx2:2626344 s1->tx3:0
s3->rx1:0 s3->rx2:2624832 s1->tx1:140 s1->tx2:2626484 s1->tx3:140
s3->rx1:0 s3->rx2:2627856 s1->tx1:210 s1->tx2:2626484 s1->tx3:210
s3->rx1:70 s3->rx2:2624832 s1->tx1:70 s1->tx2:2624902 s1->tx3:70
s3->rx1:215 s3->rx2:2623320 s1->tx1:215 s1->tx2:2624902 s1->tx3:70
