s3->rx1:646 s3->rx2:736 s1->tx1:13844 s1->tx2:13532 s1->tx3:13886
s3->rx1:1904 s3->rx2:222656 s1->tx1:3767 s1->tx2:153454 s1->tx3:159258
s3->rx1:336 s3->rx2:5302584 s1->tx1:1500 s1->tx2:804303 s1->tx3:795503
s3->rx1:70 s3->rx2:5266366 s1->tx1:1024 s1->tx2:321840 s1->tx3:320056
s3->rx1:0 s3->rx2:5266296 s1->tx1:876 s1->tx2:319968 s1->tx3:319968
s3->rx1:0 s3->rx2:5272344 s1->tx1:1223 s1->tx2:566406 s1->tx3:75209
s3->rx1:336 s3->rx2:5268144 s1->tx1:907 s1->tx2:563616 s1->tx3:78061
s3->rx1:294 s3->rx2:5268102 s1->tx1:876 s1->tx2:570900 s1->tx3:71940
s3->rx1:294 s3->rx2:5268102 s1->tx1:60 s1->tx2:559500 s1->tx3:78684
s3->rx1:0 s3->rx2:2011044 s1->tx1:130 s1->tx2:573178 s1->tx3:66658
s3->rx1:0 s3->rx2:84 s1->tx1:270 s1->tx2:567200 s1->tx3:72776
s3->rx1:70 s3->rx2:1023708 s1->tx1:662 s1->tx2:567662 s1->tx3:67320
s3->rx1:0 s3->rx2:5263342 s1->tx1:330 s1->tx2:271048 s1->tx3:370710
s3->rx1:0 s3->rx2:5261760 s1->tx1:466 s1->tx2:320807 s1->tx3:319498
s3->rx1:0 s3->rx2:5267808 s1->tx1:466 s1->tx2:454269 s1->tx3:184930
s3->rx1:0 s3->rx2:5267808 s1->tx1:60 s1->tx2:573108 s1->tx3:66588
s3->rx1:0 s3->rx2:5261760 s1->tx1:60 s1->tx2:577644 s1->tx3:62052
s3->rx1:0 s3->rx2:5264784 s1->tx1:60 s1->tx2:561012 s1->tx3:78684
s3->rx1:0 s3->rx2:5267808 s1->tx1:60 s1->tx2:567060 s1->tx3:75720
s3->rx1:0 s3->rx2:5266296 s1->tx1:120 s1->tx2:552000 s1->tx3:86244
s3->rx1:0 s3->rx2:5266296 s1->tx1:60 s1->tx2:567060 s1->tx3:72636
s3->rx1:0 s3->rx2:5264784 s1->tx1:60 s1->tx2:568572 s1->tx3:71124
s3->rx1:0 s3->rx2:5260248 s1->tx1:60 s1->tx2:574620 s1->tx3:65076
s3->rx1:0 s3->rx2:5266296 s1->tx1:60 s1->tx2:577644 s1->tx3:62052
s3->rx1:0 s3->rx2:5264784 s1->tx1:130 s1->tx2:580738 s1->tx3:60610
s3->rx1:0 s3->rx2:5269320 s1->tx1:200 s1->tx2:565618 s1->tx3:72636
s3->rx1:0 s3->rx2:5272344 s1->tx1:130 s1->tx2:579286 s1->tx3:63764
s3->rx1:70 s3->rx2:5264854 s1->tx1:190 s1->tx2:565548 s1->tx3:72706
s3->rx1:0 s3->rx2:5258736 s1->tx1:60 s1->tx2:553452 s1->tx3:86244
s3->rx1:0 s3->rx2:5264784 s1->tx1:1012 s1->tx2:563413 s1->tx3:78194
