s3->rx1:2706 s3->rx2:5521350 s1->tx1:19719 s1->tx2:2801799 s1->tx3:2813815
s3->rx1:0 s3->rx2:5267878 s1->tx1:742 s1->tx2:2636158 s1->tx3:2634726
s3->rx1:84 s3->rx2:5266296 s1->tx1:1122 s1->tx2:2625954 s1->tx3:2616882
s3->rx1:252 s3->rx2:5278392 s1->tx1:1849 s1->tx2:322022 s1->tx3:320713
s3->rx1:336 s3->rx2:5274192 s1->tx1:579 s1->tx2:319982 s1->tx3:321291
s3->rx1:294 s3->rx2:5265078 s1->tx1:946 s1->tx2:369874 s1->tx3:268570
s3->rx1:294 s3->rx2:5265078 s1->tx1:263 s1->tx2:555167 s1->tx3:84935
s3->rx1:0 s3->rx2:1422876 s1->tx1:60 s1->tx2:562524 s1->tx3:80196
s3->rx1:70 s3->rx2:84 s1->tx1:340 s1->tx2:555304 s1->tx3:85002
s3->rx1:0 s3->rx2:1029826 s1->tx1:750 s1->tx2:330306 s1->tx3:309208
s3->rx1:0 s3->rx2:5258736 s1->tx1:270 s1->tx2:369198 s1->tx3:267894
s3->rx1:0 s3->rx2:5264784 s1->tx1:669 s1->tx2:319701 s1->tx3:321213
s3->rx1:0 s3->rx2:5273856 s1->tx1:263 s1->tx2:447815 s1->tx3:192287
s3->rx1:0 s3->rx2:5264784 s1->tx1:60 s1->tx2:553452 s1->tx3:87756
s3->rx1:0 s3->rx2:5273856 s1->tx1:60 s1->tx2:548916 s1->tx3:90780
s3->rx1:0 s3->rx2:5258736 s1->tx1:60 s1->tx2:556476 s1->tx3:83280
s3->rx1:0 s3->rx2:5273856 s1->tx1:120 s1->tx2:553512 s1->tx3:87756
s3->rx1:0 s3->rx2:5270832 s1->tx1:60 s1->tx2:550428 s1->tx3:87756
s3->rx1:0 s3->rx2:5264784 s1->tx1:60 s1->tx2:564036 s1->tx3:77172
s3->rx1:0 s3->rx2:5270832 s1->tx1:60 s1->tx2:554964 s1->tx3:86244
